[[7, 12, 5, 2, 1, 9, 6], ['112233', '113322', '121332', '131322', '212313', '113223', '113232'], [0, 3, 2, 5, 2, 4, 0]]
[[5, 1, 12, 6, 2, 7, 9], ['121332', '212313', '113322', '113232', '131322', '112233', '113223'], [0, 4, 0, 2, 1, 4, 2]]
[[5, 2, 7, 12, 6, 9, 1], ['121332', '131322', '112233', '113322', '113232', '113223', '212313'], [0, 3, 4, 1, 4, 1, 4]]
[[5, 7, 2, 1, 6, 12, 9], ['121332', '112233', '131322', '212313', '113232', '113322', '113223'], [0, 4, 1, 2, 4, 2, 2]]
[[1, 5, 9, 2, 6, 7, 12], ['212313', '121332', '113223', '131322', '113232', '112233', '113322'], [0, 2, 3, 0, 2, 5, 0]]
[[2, 5, 1, 6, 12, 7, 9], ['131322', '121332', '212313', '113232', '113322', '112233', '113223'], [0, 5, 1, 1, 3, 2, 1]]
[[9, 6, 12, 2, 5, 1, 7], ['113223', '113232', '113322', '131322', '121332', '212313', '112233'], [0, 4, 2, 4, 5, 1, 3]]
[[12, 1, 5, 9, 2, 6, 7], ['113322', '212313', '121332', '113223', '131322', '113232', '112233'], [0, 4, 2, 3, 1, 4, 1]]
[[9, 2, 5, 6, 12, 1, 7], ['113223', '131322', '121332', '113232', '113322', '212313', '112233'], [0, 5, 4, 5, 4, 1, 3]]
[[12, 2, 7, 1, 9, 5, 6], ['113322', '131322', '112233', '212313', '113223', '121332', '113232'], [0, 3, 3, 4, 2, 0, 3]]
[[2, 1, 6, 12, 9, 5, 7], ['131322', '212313', '113232', '113322', '113223', '121332', '112233'], [0, 4, 4, 1, 2, 4, 1]]
[[5, 6, 12, 7, 2, 1, 9], ['121332', '113232', '113322', '112233', '131322', '212313', '113223'], [0, 4, 1, 2, 1, 2, 1]]
[[2, 7, 5, 9, 12, 6, 1], ['131322', '112233', '121332', '113223', '113322', '113232', '212313'], [0, 3, 5, 1, 2, 4, 0]]
[[12, 5, 7, 1, 6, 2, 9], ['113322', '121332', '112233', '212313', '113232', '131322', '113223'], [0, 5, 3, 4, 2, 4, 1]]
[[9, 1, 5, 6, 12, 2, 7], ['113223', '212313', '121332', '113232', '113322', '131322', '112233'], [0, 4, 2, 3, 5, 3, 2]]
[[2, 9, 7, 5, 12, 6, 1], ['131322', '113223', '112233', '121332', '113322', '113232', '212313'], [0, 3, 0, 1, 3, 2, 0]]
[[2, 7, 9, 1, 6, 5, 12], ['131322', '112233', '113223', '212313', '113232', '121332', '113322'], [0, 4, 1, 2, 2, 0, 3]]
[[2, 12, 7, 5, 9, 1, 6], ['131322', '113322', '112233', '121332', '113223', '212313', '113232'], [0, 4, 1, 3, 2, 5, 1]]
[[2, 7, 5, 12, 6, 9, 1], ['131322', '112233', '121332', '113322', '113232', '113223', '212313'], [0, 3, 5, 1, 4, 2, 0]]
[[6, 2, 12, 7, 9, 1, 5], ['113232', '131322', '113322', '112233', '113223', '212313', '121332'], [0, 5, 3, 0, 4, 4, 3]]
