[[9, 1, 11, 3, 12, 10, 8], ['113223', '212313', '221331', '112332', '113322', '131232', '121323'], [0, 4, 1, 4, 4, 2, 3]]
[[9, 1, 8, 12, 10, 11, 3], ['113223', '212313', '121323', '113322', '131232', '221331', '112332'], [0, 1, 4, 4, 3, 0, 2]]
[[10, 12, 1, 9, 3, 8, 11], ['131232', '113322', '212313', '113223', '112332', '121323', '221331'], [0, 3, 1, 1, 2, 4, 4]]
[[8, 1, 10, 12, 9, 11, 3], ['121323', '212313', '131232', '113322', '113223', '221331', '112332'], [0, 1, 5, 1, 2, 0, 2]]
[[10, 3, 12, 9, 8, 11, 1], ['131232', '112332', '113322', '113223', '121323', '221331', '212313'], [0, 3, 5, 2, 1, 3, 0]]
[[11, 8, 10, 9, 1, 3, 12], ['221331', '121323', '131232', '113223', '212313', '112332', '113322'], [0, 4, 1, 2, 3, 3, 5]]
[[11, 1, 3, 12, 9, 10, 8], ['221331', '212313', '112332', '113322', '113223', '131232', '121323'], [0, 5, 1, 2, 5, 3, 4]]
[[8, 3, 1, 11, 12, 9, 10], ['121323', '112332', '212313', '221331', '113322', '113223', '131232'], [0, 4, 2, 3, 3, 3, 2]]
[[11, 10, 8, 1, 12, 9, 3], ['221331', '131232', '121323', '212313', '113322', '113223', '112332'], [0, 2, 0, 5, 2, 4, 5]]
[[8, 11, 1, 3, 9, 12, 10], ['121323', '221331', '212313', '112332', '113223', '113322', '131232'], [0, 2, 4, 1, 2, 4, 2]]
[[11, 8, 9, 10, 3, 12, 1], ['221331', '121323', '113223', '131232', '112332', '113322', '212313'], [0, 1, 0, 3, 3, 2, 2]]
[[8, 1, 10, 9, 11, 12, 3], ['121323', '212313', '131232', '113223', '221331', '113322', '112332'], [0, 1, 5, 1, 3, 4, 2]]
[[3, 9, 8, 11, 1, 12, 10], ['112332', '113223', '121323', '221331', '212313', '113322', '131232'], [0, 3, 4, 1, 3, 2, 1]]
[[9, 1, 3, 8, 11, 12, 10], ['113223', '212313', '112332', '121323', '221331', '113322', '131232'], [0, 4, 3, 0, 0, 4, 2]]
[[10, 11, 1, 9, 8, 12, 3], ['131232', '221331', '212313', '113223', '121323', '113322', '112332'], [0, 5, 1, 1, 4, 1, 3]]
[[9, 10, 1, 12, 3, 8, 11], ['113223', '131232', '212313', '113322', '112332', '121323', '221331'], [0, 3, 3, 4, 2, 0, 2]]
[[11, 10, 1, 12, 9, 8, 3], ['221331', '131232', '212313', '113322', '113223', '121323', '112332'], [0, 2, 4, 1, 2, 4, 5]]
[[12, 10, 11, 3, 9, 8, 1], ['113322', '131232', '221331', '112332', '113223', '121323', '212313'], [0, 3, 1, 4, 2, 0, 4]]
[[10, 1, 3, 8, 9, 11, 12], ['131232', '212313', '112332', '121323', '113223', '221331', '113322'], [0, 4, 0, 3, 3, 2, 3]]
[[1, 9, 10, 3, 11, 8, 12], ['212313', '113223', '131232', '112332', '221331', '121323', '113322'], [0, 1, 4, 3, 4, 1, 1]]
[[10, 3, 11, 1, 9, 8, 12], ['131232', '112332', '221331', '212313', '113223', '121323', '113322'], [0, 4, 0, 5, 4, 2, 3]]
[[12, 10, 3, 1, 8, 11, 9], ['113322', '131232', '112332', '212313', '121323', '221331', '113223'], [0, 3, 3, 4, 3, 0, 1]]
[[3, 12, 1, 9, 11, 10, 8], ['112332', '113322', '212313', '113223', '221331', '131232', '121323'], [0, 3, 3, 4, 3, 0, 5]]
[[3, 8, 1, 11, 9, 10, 12], ['112332', '121323', '212313', '221331', '113223', '131232', '113322'], [0, 5, 3, 1, 5, 3, 2]]
[[1, 11, 8, 3, 10, 9, 12], ['212313', '221331', '121323', '112332', '131232', '113223', '113322'], [0, 4, 2, 3, 1, 5, 0]]
[[11, 3, 12, 1, 8, 10, 9], ['221331', '112332', '113322', '212313', '121323', '131232', '113223'], [0, 5, 1, 2, 3, 0, 4]]
[[9, 8, 11, 12, 10, 1, 3], ['113223', '121323', '221331', '113322', '131232', '212313', '112332'], [0, 3, 4, 4, 3, 5, 1]]
