[[7, 11, 9, 5, 0, 12, 8], ['112233', '221331', '113223', '121332', '112323', '113322', '121323'], [0, 2, 3, 0, 4, 1, 3]]
[[11, 7, 12, 5, 9, 0, 8], ['221331', '112233', '113322', '121332', '113223', '112323', '121323'], [0, 0, 0, 3, 2, 4, 4]]
[[0, 8, 12, 11, 9, 5, 7], ['112323', '121323', '113322', '221331', '113223', '121332', '112233'], [0, 3, 3, 2, 2, 4, 2]]
[[5, 12, 11, 8, 7, 0, 9], ['121332', '113322', '221331', '121323', '112233', '112323', '113223'], [0, 4, 3, 1, 4, 2, 1]]
[[0, 9, 11, 7, 8, 12, 5], ['112323', '113223', '221331', '112233', '121323', '113322', '121332'], [0, 3, 4, 3, 5, 3, 1]]
[[0, 7, 9, 5, 12, 11, 8], ['112323', '112233', '113223', '121332', '113322', '221331', '121323'], [0, 3, 3, 0, 2, 0, 1]]
[[8, 7, 5, 11, 9, 12, 0], ['121323', '112233', '121332', '221331', '113223', '113322', '112323'], [0, 4, 1, 3, 2, 4, 1]]
[[5, 9, 11, 8, 12, 7, 0], ['121332', '113223', '221331', '121323', '113322', '112233', '112323'], [0, 4, 3, 1, 2, 4, 2]]
[[7, 5, 11, 0, 8, 12, 9], ['112233', '121332', '221331', '112323', '121323', '113322', '113223'], [0, 3, 1, 5, 4, 1, 3]]
[[11, 12, 7, 9, 5, 8, 0], ['221331', '113322', '112233', '113223', '121332', '121323', '112323'], [0, 2, 4, 1, 3, 4, 5]]
[[8, 0, 9, 11, 7, 12, 5], ['121323', '112323', '113223', '221331', '112233', '113322', '121332'], [0, 3, 0, 0, 4, 3, 1]]
[[5, 0, 11, 8, 12, 7, 9], ['121332', '112323', '221331', '121323', '113322', '112233', '113223'], [0, 4, 3, 1, 2, 4, 2]]
[[9, 11, 5, 8, 12, 7, 0], ['113223', '221331', '121332', '121323', '113322', '112233', '112323'], [0, 2, 4, 4, 5, 1, 3]]
[[11, 12, 9, 5, 8, 0, 7], ['221331', '113322', '113223', '121332', '121323', '112323', '112233'], [0, 2, 5, 3, 3, 4, 5]]
[[9, 5, 0, 8, 7, 11, 12], ['113223', '121332', '112323', '121323', '112233', '221331', '113322'], [0, 5, 3, 0, 2, 0, 1]]
[[12, 0, 5, 8, 7, 9, 11], ['113322', '112323', '121332', '121323', '112233', '113223', '221331'], [0, 3, 4, 4, 5, 3, 4]]
[[0, 9, 12, 5, 7, 8, 11], ['112323', '113223', '113322', '121332', '112233', '121323', '221331'], [0, 3, 3, 2, 5, 3, 1]]
[[11, 9, 0, 8, 12, 7, 5], ['221331', '113223', '112323', '121323', '113322', '112233', '121332'], [0, 0, 0, 3, 3, 3, 4]]
[[9, 7, 12, 8, 5, 11, 0], ['113223', '112233', '113322', '121323', '121332', '221331', '112323'], [0, 4, 2, 4, 1, 0, 1]]
[[9, 7, 5, 0, 11, 12, 8], ['113223', '112233', '121332', '112323', '221331', '113322', '121323'], [0, 3, 4, 4, 0, 4, 1]]
[[0, 11, 8, 9, 12, 5, 7], ['112323', '221331', '121323', '113223', '113322', '121332', '112233'], [0, 2, 4, 4, 2, 4, 2]]
[[11, 5, 8, 7, 12, 9, 0], ['221331', '121332', '121323', '112233', '113322', '113223', '112323'], [0, 4, 3, 1, 2, 4, 5]]
[[11, 8, 5, 0, 12, 7, 9], ['221331', '121323', '121332', '112323', '113322', '112233', '113223'], [0, 4, 3, 1, 2, 4, 5]]
[[0, 12, 9, 7, 8, 11, 5], ['112323', '113322', '113223', '112233', '121323', '221331', '121332'], [0, 4, 2, 4, 3, 0, 2]]
[[12, 11, 9, 0, 5, 8, 7], ['113322', '221331', '113223', '112323', '121332', '121323', '112233'], [0, 2, 3, 0, 4, 3, 1]]
[[7, 5, 11, 0, 8, 9, 12], ['112233', '121332', '221331', '112323', '121323', '113223', '113322'], [0, 5, 1, 3, 1, 4, 1]]
[[0, 9, 7, 8, 11, 12, 5], ['112323', '113223', '112233', '121323', '221331', '113322', '121332'], [0, 4, 2, 5, 3, 4, 2]]
[[11, 7, 5, 8, 0, 9, 12], ['221331', '112233', '121332', '121323', '112323', '113223', '113322'], [0, 5, 1, 3, 3, 1, 4]]
[[0, 9, 7, 8, 12, 11, 5], ['112323', '113223', '112233', '121323', '113322', '221331', '121332'], [0, 4, 2, 5, 2, 0, 2]]
[[11, 5, 0, 9, 12, 8, 7], ['221331', '121332', '112323', '113223', '113322', '121323', '112233'], [0, 2, 4, 1, 2, 4, 5]]
[[5, 7, 8, 12, 9, 0, 11], ['121332', '112233', '121323', '113322', '113223', '112323', '221331'], [0, 3, 0, 2, 5, 2, 4]]
[[8, 5, 12, 9, 0, 11, 7], ['121323', '121332', '113322', '113223', '112323', '221331', '112233'], [0, 5, 0, 2, 5, 5, 3]]
[[0, 7, 12, 5, 11, 9, 8], ['112323', '112233', '113322', '121332', '221331', '113223', '121323'], [0, 3, 3, 2, 4, 3, 1]]
[[7, 8, 12, 5, 11, 9, 0], ['112233', '121323', '113322', '121332', '221331', '113223', '112323'], [0, 3, 3, 2, 1, 1, 3]]
[[9, 8, 12, 11, 0, 5, 7], ['113223', '121323', '113322', '221331', '112323', '121332', '112233'], [0, 3, 3, 5, 2, 4, 2]]
[[0, 7, 9, 5, 11, 12, 8], ['112323', '112233', '113223', '121332', '221331', '113322', '121323'], [0, 3, 3, 0, 3, 4, 1]]
[[0, 12, 5, 7, 8, 9, 11], ['112323', '113322', '121332', '112233', '121323', '113223', '221331'], [0, 3, 2, 3, 5, 2, 1]]
[[11, 5, 8, 12, 9, 0, 7], ['221331', '121332', '121323', '113322', '113223', '112323', '112233'], [0, 4, 3, 1, 2, 4, 5]]
[[12, 5, 8, 11, 7, 0, 9], ['113322', '121332', '121323', '221331', '112233', '112323', '113223'], [0, 3, 2, 4, 5, 3, 2]]
[[0, 5, 8, 7, 9, 11, 12], ['112323', '121332', '121323', '112233', '113223', '221331', '113322'], [0, 5, 2, 4, 2, 0, 1]]
[[5, 8, 12, 11, 9, 7, 0], ['121332', '121323', '113322', '221331', '113223', '112233', '112323'], [0, 5, 0, 3, 2, 4, 2]]
[[11, 5, 7, 0, 8, 12, 9], ['221331', '121332', '112233', '112323', '121323', '113322', '113223'], [0, 2, 5, 2, 5, 2, 5]]
[[0, 8, 12, 5, 7, 11, 9], ['112323', '121323', '113322', '121332', '112233', '221331', '113223'], [0, 3, 3, 0, 4, 5, 3]]
[[5, 7, 11, 0, 9, 8, 12], ['121332', '112233', '221331', '112323', '113223', '121323', '113322'], [0, 4, 3, 2, 5, 2, 3]]
[[5, 8, 7, 0, 11, 9, 12], ['121332', '121323', '112233', '112323', '221331', '113223', '113322'], [0, 5, 4, 1, 3, 4, 2]]
[[0, 11, 8, 9, 12, 7, 5], ['112323', '221331', '121323', '113223', '113322', '112233', '121332'], [0, 5, 2, 5, 3, 2, 2]]
[[8, 9, 7, 5, 0, 12, 11], ['121323', '113223', '112233', '121332', '112323', '113322', '221331'], [0, 3, 5, 1, 3, 3, 1]]
[[9, 11, 5, 12, 8, 0, 7], ['113223', '221331', '121332', '113322', '121323', '112323', '112233'], [0, 2, 4, 4, 4, 3, 2]]
