[[6, 8, 10, 5, 0, 11, 12], ['113232', '121323', '131232', '121332', '112323', '221331', '113322'], [0, 3, 2, 5, 4, 2, 3]]
[[5, 8, 0, 12, 6, 10, 11], ['121332', '121323', '112323', '113322', '113232', '131232', '221331'], [0, 3, 4, 1, 2, 0, 5]]
[[11, 12, 8, 6, 10, 0, 5], ['221331', '113322', '121323', '113232', '131232', '112323', '121332'], [0, 1, 0, 2, 1, 4, 4]]
[[0, 12, 10, 8, 5, 6, 11], ['112323', '113322', '131232', '121323', '121332', '113232', '221331'], [0, 3, 4, 5, 3, 4, 1]]
[[12, 0, 11, 6, 5, 10, 8], ['113322', '112323', '221331', '113232', '121332', '131232', '121323'], [0, 3, 4, 5, 4, 2, 5]]
[[6, 8, 5, 0, 11, 10, 12], ['113232', '121323', '121332', '112323', '221331', '131232', '113322'], [0, 3, 4, 4, 0, 0, 3]]
[[6, 0, 5, 12, 10, 8, 11], ['113232', '112323', '121332', '113322', '131232', '121323', '221331'], [0, 3, 4, 4, 3, 4, 4]]
[[5, 0, 8, 11, 6, 12, 10], ['121332', '112323', '121323', '221331', '113232', '113322', '131232'], [0, 3, 0, 3, 4, 2, 1]]
[[6, 0, 12, 10, 11, 8, 5], ['113232', '112323', '113322', '131232', '221331', '121323', '121332'], [0, 3, 3, 2, 1, 2, 5]]
[[10, 8, 0, 11, 6, 12, 5], ['131232', '121323', '112323', '221331', '113232', '113322', '121332'], [0, 5, 5, 0, 3, 1, 3]]
[[8, 0, 5, 12, 10, 11, 6], ['121323', '112323', '121332', '113322', '131232', '221331', '113232'], [0, 4, 1, 2, 1, 0, 2]]
[[8, 5, 12, 10, 6, 11, 0], ['121323', '121332', '113322', '131232', '113232', '221331', '112323'], [0, 3, 0, 1, 4, 5, 3]]
[[11, 12, 0, 10, 6, 5, 8], ['221331', '113322', '112323', '131232', '113232', '121332', '121323'], [0, 1, 0, 1, 4, 3, 0]]
[[6, 10, 8, 12, 5, 11, 0], ['113232', '131232', '121323', '113322', '121332', '221331', '112323'], [0, 3, 2, 3, 1, 3, 2]]
[[0, 12, 8, 6, 5, 10, 11], ['112323', '113322', '121323', '113232', '121332', '131232', '221331'], [0, 3, 2, 4, 3, 4, 1]]
[[12, 10, 5, 8, 11, 6, 0], ['113322', '131232', '121332', '121323', '221331', '113232', '112323'], [0, 3, 2, 4, 4, 2, 2]]
[[8, 11, 0, 5, 6, 12, 10], ['121323', '221331', '112323', '121332', '113232', '113322', '131232'], [0, 2, 0, 3, 2, 4, 2]]
[[10, 12, 8, 0, 5, 11, 6], ['131232', '113322', '121323', '112323', '121332', '221331', '113232'], [0, 4, 1, 2, 5, 2, 3]]
[[6, 10, 5, 8, 11, 0, 12], ['113232', '131232', '121332', '121323', '221331', '112323', '113322'], [0, 3, 2, 4, 1, 2, 2]]
[[6, 12, 0, 10, 5, 11, 8], ['113232', '113322', '112323', '131232', '121332', '221331', '121323'], [0, 3, 3, 2, 5, 2, 5]]
