[[5, 6, 3, 12, 10, 7, 0], ['121332', '113232', '112332', '113322', '131232', '112233', '112323'], [0, 4, 1, 2, 1, 4, 2]]
[[10, 6, 0, 7, 3, 12, 5], ['131232', '113232', '112323', '112233', '112332', '113322', '121332'], [0, 4, 1, 2, 5, 1, 3]]
[[6, 3, 5, 12, 0, 7, 10], ['113232', '112332', '121332', '113322', '112323', '112233', '131232'], [0, 3, 2, 4, 2, 4, 1]]
[[12, 3, 7, 0, 5, 6, 10], ['113322', '112332', '112233', '112323', '121332', '113232', '131232'], [0, 3, 3, 0, 4, 2, 1]]
[[10, 3, 6, 7, 12, 5, 0], ['131232', '112332', '113232', '112233', '113322', '121332', '112323'], [0, 3, 0, 2, 5, 3, 0]]
[[0, 10, 12, 5, 7, 6, 3], ['112323', '131232', '113322', '121332', '112233', '113232', '112332'], [0, 5, 3, 2, 5, 2, 1]]
[[10, 5, 6, 3, 7, 0, 12], ['131232', '121332', '113232', '112332', '112233', '112323', '113322'], [0, 5, 4, 1, 2, 4, 2]]
[[6, 7, 3, 5, 0, 10, 12], ['113232', '112233', '112332', '121332', '112323', '131232', '113322'], [0, 4, 2, 5, 2, 0, 3]]
[[6, 10, 5, 12, 7, 3, 0], ['113232', '131232', '121332', '113322', '112233', '112332', '112323'], [0, 3, 2, 4, 3, 3, 2]]
[[12, 10, 5, 0, 3, 6, 7], ['113322', '131232', '121332', '112323', '112332', '113232', '112233'], [0, 5, 4, 4, 4, 2, 1]]
[[7, 3, 5, 12, 10, 0, 6], ['112233', '112332', '121332', '113322', '131232', '112323', '113232'], [0, 3, 2, 5, 3, 4, 0]]
[[7, 3, 0, 5, 12, 10, 6], ['112233', '112332', '112323', '121332', '113322', '131232', '113232'], [0, 3, 3, 2, 5, 3, 0]]
[[6, 12, 0, 10, 5, 7, 3], ['113232', '113322', '112323', '131232', '121332', '112233', '112332'], [0, 3, 3, 2, 1, 4, 0]]
[[7, 12, 3, 6, 0, 5, 10], ['112233', '113322', '112332', '113232', '112323', '121332', '131232'], [0, 3, 3, 0, 4, 2, 5]]
[[7, 10, 5, 12, 6, 3, 0], ['112233', '131232', '121332', '113322', '113232', '112332', '112323'], [0, 5, 4, 5, 3, 2, 1]]
[[6, 5, 0, 10, 3, 7, 12], ['113232', '121332', '112323', '131232', '112332', '112233', '113322'], [0, 5, 3, 2, 5, 3, 2]]
[[0, 5, 10, 7, 12, 6, 3], ['112323', '121332', '131232', '112233', '113322', '113232', '112332'], [0, 3, 4, 4, 3, 2, 1]]
[[12, 6, 10, 7, 5, 0, 3], ['113322', '113232', '131232', '112233', '121332', '112323', '112332'], [0, 3, 4, 5, 4, 3, 0]]
[[0, 5, 10, 6, 12, 3, 7], ['112323', '121332', '131232', '113232', '113322', '112332', '112233'], [0, 3, 4, 4, 2, 4, 2]]
[[10, 6, 0, 3, 5, 7, 12], ['131232', '113232', '112323', '112332', '121332', '112233', '113322'], [0, 4, 1, 2, 5, 3, 2]]
[[5, 10, 7, 12, 0, 6, 3], ['121332', '131232', '112233', '113322', '112323', '113232', '112332'], [0, 3, 4, 1, 3, 1, 3]]
[[0, 3, 6, 12, 5, 10, 7], ['112323', '112332', '113232', '113322', '121332', '131232', '112233'], [0, 4, 2, 5, 3, 4, 2]]
[[0, 7, 6, 3, 12, 5, 10], ['112323', '112233', '113232', '112332', '113322', '121332', '131232'], [0, 3, 3, 0, 2, 0, 5]]
[[7, 10, 12, 5, 0, 3, 6], ['112233', '131232', '113322', '121332', '112323', '112332', '113232'], [0, 5, 3, 0, 4, 2, 2]]
[[5, 7, 6, 10, 0, 12, 3], ['121332', '112233', '113232', '131232', '112323', '113322', '112332'], [0, 3, 5, 1, 3, 2, 0]]
