[[3, 5, 7, 11, 6, 1, 2], ['112332', '121332', '112233', '221331', '113232', '212313', '131322'], [0, 5, 3, 2, 2, 2, 2]]
[[6, 5, 7, 11, 3, 2, 1], ['113232', '121332', '112233', '221331', '112332', '131322', '212313'], [0, 5, 3, 5, 2, 0, 4]]
[[3, 1, 5, 2, 7, 6, 11], ['112332', '212313', '121332', '131322', '112233', '113232', '221331'], [0, 4, 2, 5, 4, 1, 5]]
[[11, 1, 6, 2, 5, 7, 3], ['221331', '212313', '113232', '131322', '121332', '112233', '112332'], [0, 3, 5, 1, 4, 3, 5]]
[[2, 1, 7, 5, 6, 11, 3], ['131322', '212313', '112233', '121332', '113232', '221331', '112332'], [0, 1, 0, 1, 4, 5, 3]]
[[2, 11, 3, 5, 6, 1, 7], ['131322', '221331', '112332', '121332', '113232', '212313', '112233'], [0, 2, 5, 1, 2, 5, 1]]
[[7, 1, 11, 2, 6, 3, 5], ['112233', '212313', '221331', '131322', '113232', '112332', '121332'], [0, 1, 4, 5, 3, 2, 2]]
[[2, 5, 6, 7, 11, 3, 1], ['131322', '121332', '113232', '112233', '221331', '112332', '212313'], [0, 5, 0, 2, 4, 1, 4]]
[[5, 3, 6, 2, 7, 1, 11], ['121332', '112332', '113232', '131322', '112233', '212313', '221331'], [0, 4, 1, 3, 4, 4, 5]]
[[5, 1, 7, 3, 2, 11, 6], ['121332', '212313', '112233', '112332', '131322', '221331', '113232'], [0, 1, 5, 2, 1, 3, 1]]
[[7, 11, 2, 1, 5, 3, 6], ['112233', '221331', '131322', '212313', '121332', '112332', '113232'], [0, 2, 4, 3, 5, 2, 2]]
[[2, 11, 1, 7, 5, 3, 6], ['131322', '221331', '212313', '112233', '121332', '112332', '113232'], [0, 5, 1, 1, 3, 4, 1]]
[[11, 3, 6, 5, 1, 2, 7], ['221331', '112332', '113232', '121332', '212313', '131322', '112233'], [0, 5, 1, 3, 5, 0, 4]]
[[2, 11, 1, 3, 6, 7, 5], ['131322', '221331', '212313', '112332', '113232', '112233', '121332'], [0, 5, 1, 1, 4, 1, 3]]
[[1, 6, 5, 11, 7, 2, 3], ['212313', '113232', '121332', '221331', '112233', '131322', '112332'], [0, 0, 4, 1, 5, 5, 2]]
[[1, 3, 5, 11, 7, 6, 2], ['212313', '112332', '121332', '221331', '112233', '113232', '131322'], [0, 2, 4, 1, 5, 0, 5]]
[[6, 5, 3, 1, 7, 2, 11], ['113232', '121332', '112332', '212313', '112233', '131322', '221331'], [0, 3, 3, 4, 2, 0, 5]]
[[2, 1, 5, 11, 3, 6, 7], ['131322', '212313', '121332', '221331', '112332', '113232', '112233'], [0, 4, 0, 3, 4, 2, 1]]
[[6, 7, 2, 5, 3, 11, 1], ['113232', '112233', '131322', '121332', '112332', '221331', '212313'], [0, 3, 2, 5, 2, 3, 0]]
[[2, 6, 7, 11, 5, 1, 3], ['131322', '113232', '112233', '221331', '121332', '212313', '112332'], [0, 4, 1, 3, 4, 1, 3]]
[[2, 3, 6, 1, 5, 7, 11], ['131322', '112332', '113232', '212313', '121332', '112233', '221331'], [0, 3, 0, 2, 4, 2, 4]]
[[3, 11, 5, 7, 1, 2, 6], ['112332', '221331', '121332', '112233', '212313', '131322', '113232'], [0, 5, 2, 3, 3, 2, 3]]
[[3, 5, 11, 7, 6, 2, 1], ['112332', '121332', '221331', '112233', '113232', '131322', '212313'], [0, 5, 1, 4, 2, 0, 4]]
[[5, 3, 2, 11, 6, 1, 7], ['121332', '112332', '131322', '221331', '113232', '212313', '112233'], [0, 3, 0, 3, 2, 2, 0]]
[[2, 3, 1, 5, 6, 7, 11], ['131322', '112332', '212313', '121332', '113232', '112233', '221331'], [0, 4, 5, 1, 4, 1, 5]]
[[11, 7, 6, 1, 3, 5, 2], ['221331', '112233', '113232', '212313', '112332', '121332', '131322'], [0, 5, 1, 5, 3, 3, 4]]
[[2, 7, 3, 11, 5, 6, 1], ['131322', '112233', '112332', '221331', '121332', '113232', '212313'], [0, 3, 5, 0, 3, 4, 0]]
[[3, 6, 5, 2, 11, 1, 7], ['112332', '113232', '121332', '131322', '221331', '212313', '112233'], [0, 3, 2, 5, 3, 2, 0]]
[[2, 11, 6, 3, 7, 1, 5], ['131322', '221331', '113232', '112332', '112233', '212313', '121332'], [0, 5, 0, 2, 5, 1, 3]]
[[1, 11, 3, 2, 7, 5, 6], ['212313', '221331', '112332', '131322', '112233', '121332', '113232'], [0, 3, 2, 5, 4, 5, 2]]
[[2, 3, 6, 7, 11, 1, 5], ['131322', '112332', '113232', '112233', '221331', '212313', '121332'], [0, 3, 0, 2, 4, 1, 5]]
[[7, 1, 6, 11, 2, 3, 5], ['112233', '212313', '113232', '221331', '131322', '112332', '121332'], [0, 1, 3, 2, 4, 2, 2]]
[[11, 7, 1, 2, 3, 6, 5], ['221331', '112233', '212313', '131322', '112332', '113232', '121332'], [0, 5, 2, 3, 3, 3, 4]]
[[11, 5, 3, 2, 1, 7, 6], ['221331', '121332', '112332', '131322', '212313', '112233', '113232'], [0, 4, 1, 1, 5, 4, 5]]
[[2, 1, 3, 11, 6, 5, 7], ['131322', '212313', '112332', '221331', '113232', '121332', '112233'], [0, 4, 0, 3, 2, 4, 1]]
[[3, 11, 7, 2, 6, 1, 5], ['112332', '221331', '112233', '131322', '113232', '212313', '121332'], [0, 5, 3, 0, 4, 4, 3]]
[[7, 5, 3, 2, 11, 1, 6], ['112233', '121332', '112332', '131322', '221331', '212313', '113232'], [0, 3, 3, 0, 0, 2, 2]]
[[5, 7, 6, 2, 3, 1, 11], ['121332', '112233', '113232', '131322', '112332', '212313', '221331'], [0, 4, 1, 3, 3, 4, 5]]
[[11, 3, 6, 1, 7, 5, 2], ['221331', '112332', '113232', '212313', '112233', '121332', '131322'], [0, 5, 1, 5, 4, 3, 0]]
[[7, 3, 11, 1, 6, 5, 2], ['112233', '112332', '221331', '212313', '113232', '121332', '131322'], [0, 3, 1, 3, 5, 2, 5]]
[[6, 5, 3, 11, 7, 1, 2], ['113232', '121332', '112332', '221331', '112233', '212313', '131322'], [0, 3, 3, 5, 3, 4, 3]]
[[5, 7, 11, 3, 1, 6, 2], ['121332', '112233', '221331', '112332', '212313', '113232', '131322'], [0, 4, 3, 2, 3, 1, 3]]
[[3, 2, 11, 7, 6, 1, 5], ['112332', '131322', '221331', '112233', '113232', '212313', '121332'], [0, 3, 1, 4, 4, 4, 3]]
[[7, 11, 2, 3, 6, 5, 1], ['112233', '221331', '131322', '112332', '113232', '121332', '212313'], [0, 2, 4, 3, 5, 2, 1]]
[[11, 2, 7, 5, 6, 1, 3], ['221331', '131322', '112233', '121332', '113232', '212313', '112332'], [0, 1, 5, 1, 4, 4, 4]]
[[2, 7, 11, 3, 6, 5, 1], ['131322', '112233', '221331', '112332', '113232', '121332', '212313'], [0, 3, 5, 1, 2, 4, 0]]
[[6, 3, 7, 5, 2, 1, 11], ['113232', '112332', '112233', '121332', '131322', '212313', '221331'], [0, 4, 2, 4, 5, 4, 5]]
[[6, 2, 11, 3, 7, 1, 5], ['113232', '131322', '221331', '112332', '112233', '212313', '121332'], [0, 5, 4, 5, 3, 4, 3]]
[[1, 3, 5, 7, 11, 2, 6], ['212313', '112332', '121332', '112233', '221331', '131322', '113232'], [0, 2, 4, 3, 4, 5, 0]]
[[11, 3, 5, 6, 1, 7, 2], ['221331', '112332', '121332', '113232', '212313', '112233', '131322'], [0, 5, 3, 1, 5, 4, 0]]
[[2, 5, 3, 1, 7, 11, 6], ['131322', '121332', '112332', '212313', '112233', '221331', '113232'], [0, 5, 0, 5, 4, 5, 3]]
[[2, 11, 5, 6, 1, 3, 7], ['131322', '221331', '121332', '113232', '212313', '112332', '112233'], [0, 2, 5, 1, 5, 4, 1]]
[[1, 5, 3, 11, 7, 6, 2], ['212313', '121332', '112332', '221331', '112233', '113232', '131322'], [0, 4, 2, 1, 5, 0, 5]]
[[5, 11, 7, 3, 1, 2, 6], ['121332', '221331', '112233', '112332', '212313', '131322', '113232'], [0, 5, 4, 1, 5, 0, 3]]
[[5, 11, 7, 3, 6, 2, 1], ['121332', '221331', '112233', '112332', '113232', '131322', '212313'], [0, 5, 4, 1, 2, 0, 4]]
[[7, 2, 3, 1, 6, 5, 11], ['112233', '131322', '112332', '212313', '113232', '121332', '221331'], [0, 3, 3, 1, 3, 2, 2]]
[[3, 7, 6, 11, 1, 2, 5], ['112332', '112233', '113232', '221331', '212313', '131322', '121332'], [0, 3, 3, 2, 5, 0, 5]]
[[1, 3, 2, 6, 5, 7, 11], ['212313', '112332', '131322', '113232', '121332', '112233', '221331'], [0, 2, 4, 4, 3, 5, 1]]
[[6, 5, 7, 2, 3, 11, 1], ['113232', '121332', '112233', '131322', '112332', '221331', '212313'], [0, 5, 3, 2, 5, 2, 4]]
[[2, 6, 7, 11, 3, 1, 5], ['131322', '113232', '112233', '221331', '112332', '212313', '121332'], [0, 4, 1, 3, 4, 1, 3]]
[[2, 3, 6, 5, 1, 11, 7], ['131322', '112332', '113232', '121332', '212313', '221331', '112233'], [0, 3, 0, 1, 5, 0, 0]]
[[1, 11, 3, 5, 7, 2, 6], ['212313', '221331', '112332', '121332', '112233', '131322', '113232'], [0, 4, 3, 2, 5, 5, 0]]
[[11, 3, 6, 2, 5, 7, 1], ['221331', '112332', '113232', '131322', '121332', '112233', '212313'], [0, 5, 1, 3, 3, 4, 2]]
[[1, 3, 2, 6, 11, 7, 5], ['212313', '112332', '131322', '113232', '221331', '112233', '121332'], [0, 2, 4, 4, 3, 5, 1]]
[[5, 1, 3, 7, 11, 2, 6], ['121332', '212313', '112332', '112233', '221331', '131322', '113232'], [0, 1, 4, 1, 3, 0, 3]]
[[11, 3, 5, 6, 1, 2, 7], ['221331', '112332', '121332', '113232', '212313', '131322', '112233'], [0, 5, 3, 1, 5, 0, 4]]
[[1, 6, 5, 7, 11, 2, 3], ['212313', '113232', '121332', '112233', '221331', '131322', '112332'], [0, 0, 4, 3, 4, 5, 2]]
[[7, 5, 3, 6, 1, 2, 11], ['112233', '121332', '112332', '113232', '212313', '131322', '221331'], [0, 5, 3, 0, 2, 0, 2]]
[[6, 11, 7, 2, 3, 5, 1], ['113232', '221331', '112233', '131322', '112332', '121332', '212313'], [0, 5, 3, 2, 5, 2, 4]]
[[1, 3, 5, 7, 11, 6, 2], ['212313', '112332', '121332', '112233', '221331', '113232', '131322'], [0, 2, 4, 3, 4, 0, 5]]
[[2, 6, 7, 11, 1, 5, 3], ['131322', '113232', '112233', '221331', '212313', '121332', '112332'], [0, 4, 1, 3, 5, 0, 3]]
[[3, 1, 2, 7, 5, 11, 6], ['112332', '212313', '131322', '112233', '121332', '221331', '113232'], [0, 1, 4, 4, 4, 2, 3]]
[[6, 11, 5, 3, 7, 1, 2], ['113232', '221331', '121332', '112332', '112233', '212313', '131322'], [0, 2, 4, 5, 3, 4, 3]]
[[11, 2, 6, 1, 7, 3, 5], ['221331', '131322', '113232', '212313', '112233', '112332', '121332'], [0, 1, 5, 5, 4, 3, 0]]
[[6, 11, 3, 7, 1, 2, 5], ['113232', '221331', '112332', '112233', '212313', '131322', '121332'], [0, 5, 3, 0, 2, 0, 3]]
[[2, 6, 1, 3, 5, 7, 11], ['131322', '113232', '212313', '112332', '121332', '112233', '221331'], [0, 3, 1, 1, 4, 2, 4]]
[[2, 11, 5, 6, 1, 7, 3], ['131322', '221331', '121332', '113232', '212313', '112233', '112332'], [0, 5, 0, 2, 3, 1, 3]]
[[5, 2, 11, 3, 1, 7, 6], ['121332', '131322', '221331', '112332', '212313', '112233', '113232'], [0, 3, 2, 1, 5, 4, 1]]
[[1, 11, 5, 7, 2, 3, 6], ['212313', '221331', '121332', '112233', '131322', '112332', '113232'], [0, 4, 2, 3, 1, 5, 0]]
[[6, 7, 3, 1, 5, 11, 2], ['113232', '112233', '112332', '212313', '121332', '221331', '131322'], [0, 4, 2, 0, 5, 2, 3]]
[[3, 1, 2, 11, 7, 5, 6], ['112332', '212313', '131322', '221331', '112233', '121332', '113232'], [0, 1, 2, 1, 5, 2, 3]]
[[2, 5, 1, 7, 11, 3, 6], ['131322', '121332', '212313', '112233', '221331', '112332', '113232'], [0, 5, 1, 1, 3, 4, 1]]
[[11, 2, 3, 6, 1, 7, 5], ['221331', '131322', '112332', '113232', '212313', '112233', '121332'], [0, 1, 4, 1, 5, 4, 0]]
[[5, 11, 7, 3, 6, 2, 1], ['121332', '221331', '112233', '112332', '113232', '131322', '212313'], [0, 5, 4, 1, 4, 2, 4]]
[[7, 11, 2, 3, 5, 1, 6], ['112233', '221331', '131322', '112332', '121332', '212313', '113232'], [0, 2, 4, 3, 1, 2, 2]]
[[6, 1, 5, 3, 7, 2, 11], ['113232', '212313', '121332', '112332', '112233', '131322', '221331'], [0, 4, 2, 5, 3, 2, 5]]
[[11, 5, 3, 2, 6, 1, 7], ['221331', '121332', '112332', '131322', '113232', '212313', '112233'], [0, 4, 1, 1, 2, 2, 5]]
[[6, 3, 7, 1, 2, 11, 5], ['113232', '112332', '112233', '212313', '131322', '221331', '121332'], [0, 3, 3, 4, 4, 2, 5]]
[[5, 3, 11, 6, 2, 1, 7], ['121332', '112332', '221331', '113232', '131322', '212313', '112233'], [0, 3, 2, 1, 3, 2, 0]]
[[3, 2, 1, 11, 7, 5, 6], ['112332', '131322', '212313', '221331', '112233', '121332', '113232'], [0, 3, 3, 1, 5, 2, 3]]
[[11, 7, 1, 2, 3, 5, 6], ['221331', '112233', '212313', '131322', '112332', '121332', '113232'], [0, 5, 2, 1, 4, 2, 4]]
[[6, 3, 7, 5, 11, 1, 2], ['113232', '112332', '112233', '121332', '221331', '212313', '131322'], [0, 4, 2, 4, 1, 4, 3]]
[[11, 1, 3, 5, 6, 2, 7], ['221331', '212313', '112332', '121332', '113232', '131322', '112233'], [0, 5, 1, 3, 4, 2, 4]]
[[2, 11, 5, 3, 1, 6, 7], ['131322', '221331', '121332', '112332', '212313', '113232', '112233'], [0, 2, 5, 1, 5, 4, 1]]
[[11, 6, 7, 3, 1, 5, 2], ['221331', '113232', '112233', '112332', '212313', '121332', '131322'], [0, 0, 5, 2, 3, 3, 0]]
[[3, 1, 5, 2, 11, 7, 6], ['112332', '212313', '121332', '131322', '221331', '112233', '113232'], [0, 1, 4, 5, 3, 4, 1]]
