[[7, 2, 1, 10, 3, 13, 12], ['112233', '131322', '212313', '131232', '112332', '121233', '113322'], [0, 5, 0, 4, 5, 3, 1]]
[[12, 10, 1, 7, 3, 13, 2], ['113322', '131232', '212313', '112233', '112332', '121233', '131322'], [0, 5, 0, 5, 4, 2, 3]]
[[7, 1, 2, 12, 3, 10, 13], ['112233', '212313', '131322', '113322', '112332', '131232', '121233'], [0, 1, 2, 5, 2, 0, 3]]
[[2, 7, 13, 10, 12, 1, 3], ['131322', '112233', '121233', '131232', '113322', '212313', '112332'], [0, 3, 0, 3, 2, 5, 0]]
[[2, 10, 3, 12, 7, 13, 1], ['131322', '131232', '112332', '113322', '112233', '121233', '212313'], [0, 3, 0, 2, 5, 2, 4]]
[[2, 12, 1, 7, 13, 10, 3], ['131322', '113322', '212313', '112233', '121233', '131232', '112332'], [0, 4, 5, 2, 5, 2, 3]]
[[7, 12, 3, 1, 13, 2, 10], ['112233', '113322', '112332', '212313', '121233', '131322', '131232'], [0, 3, 3, 1, 3, 0, 5]]
[[12, 3, 7, 2, 10, 1, 13], ['113322', '112332', '112233', '131322', '131232', '212313', '121233'], [0, 3, 3, 2, 1, 5, 1]]
[[13, 1, 10, 3, 2, 12, 7], ['121233', '212313', '131232', '112332', '131322', '113322', '112233'], [0, 1, 5, 1, 4, 1, 3]]
[[3, 12, 10, 13, 2, 7, 1], ['112332', '113322', '131232', '121233', '131322', '112233', '212313'], [0, 3, 4, 4, 1, 4, 0]]
[[2, 3, 10, 7, 1, 12, 13], ['131322', '112332', '131232', '112233', '212313', '113322', '121233'], [0, 3, 0, 2, 3, 3, 1]]
[[13, 12, 10, 1, 3, 2, 7], ['121233', '113322', '131232', '212313', '112332', '131322', '112233'], [0, 4, 1, 5, 2, 0, 3]]
[[3, 12, 7, 13, 1, 10, 2], ['112332', '113322', '112233', '121233', '212313', '131232', '131322'], [0, 4, 2, 4, 3, 3, 2]]
[[12, 3, 7, 10, 1, 2, 13], ['113322', '112332', '112233', '131232', '212313', '131322', '121233'], [0, 3, 3, 2, 3, 3, 1]]
[[2, 13, 10, 3, 1, 12, 7], ['131322', '121233', '131232', '112332', '212313', '113322', '112233'], [0, 5, 0, 2, 3, 3, 1]]
[[10, 12, 1, 13, 7, 2, 3], ['131232', '113322', '212313', '121233', '112233', '131322', '112332'], [0, 4, 5, 3, 2, 0, 3]]
[[10, 13, 3, 7, 12, 1, 2], ['131232', '121233', '112332', '112233', '113322', '212313', '131322'], [0, 3, 5, 2, 5, 4, 3]]
[[10, 12, 2, 3, 7, 13, 1], ['131232', '113322', '131322', '112332', '112233', '121233', '212313'], [0, 3, 5, 1, 2, 4, 0]]
[[13, 2, 10, 7, 3, 1, 12], ['121233', '131322', '131232', '112233', '112332', '212313', '113322'], [0, 5, 5, 1, 2, 2, 1]]
[[12, 13, 3, 2, 10, 1, 7], ['113322', '121233', '112332', '131322', '131232', '212313', '112233'], [0, 5, 3, 2, 1, 5, 1]]
[[1, 7, 12, 2, 3, 13, 10], ['212313', '112233', '113322', '131322', '112332', '121233', '131232'], [0, 5, 2, 5, 3, 1, 2]]
[[7, 2, 13, 12, 10, 1, 3], ['112233', '131322', '121233', '113322', '131232', '212313', '112332'], [0, 3, 4, 5, 3, 2, 2]]
[[2, 12, 13, 1, 3, 7, 10], ['131322', '113322', '121233', '212313', '112332', '112233', '131232'], [0, 4, 1, 5, 3, 1, 3]]
[[12, 7, 1, 13, 2, 3, 10], ['113322', '112233', '212313', '121233', '131322', '112332', '131232'], [0, 3, 0, 5, 3, 4, 1]]
[[3, 12, 7, 2, 1, 10, 13], ['112332', '113322', '112233', '131322', '212313', '131232', '121233'], [0, 3, 3, 0, 5, 0, 5]]
[[1, 13, 12, 7, 10, 3, 2], ['212313', '121233', '113322', '112233', '131232', '112332', '131322'], [0, 4, 2, 3, 1, 5, 1]]
[[12, 1, 7, 10, 13, 3, 2], ['113322', '212313', '112233', '131232', '121233', '112332', '131322'], [0, 4, 3, 2, 5, 1, 3]]
[[2, 10, 13, 3, 1, 7, 12], ['131322', '131232', '121233', '112332', '212313', '112233', '113322'], [0, 5, 0, 2, 3, 1, 3]]
[[2, 3, 7, 10, 1, 13, 12], ['131322', '112332', '112233', '131232', '212313', '121233', '113322'], [0, 4, 1, 1, 5, 0, 3]]
[[10, 2, 13, 7, 1, 3, 12], ['131232', '131322', '121233', '112233', '212313', '112332', '113322'], [0, 5, 0, 2, 0, 2, 2]]
[[12, 2, 3, 10, 7, 13, 1], ['113322', '131322', '112332', '131232', '112233', '121233', '212313'], [0, 3, 3, 2, 5, 2, 4]]
[[10, 12, 7, 1, 13, 2, 3], ['131232', '113322', '112233', '212313', '121233', '131322', '112332'], [0, 4, 1, 5, 3, 0, 3]]
[[7, 12, 3, 2, 1, 10, 13], ['112233', '113322', '112332', '131322', '212313', '131232', '121233'], [0, 4, 2, 5, 2, 0, 3]]
