[[7, 13, 2, 6, 0, 11, 8], ['112233', '121233', '131322', '113232', '112323', '221331', '121323'], [0, 3, 4, 4, 4, 2, 3]]
[[0, 8, 11, 7, 2, 6, 13], ['112323', '121323', '221331', '112233', '131322', '113232', '121233'], [0, 3, 4, 3, 1, 4, 2]]
[[7, 11, 2, 8, 13, 0, 6], ['112233', '221331', '131322', '121323', '121233', '112323', '113232'], [0, 2, 4, 5, 3, 4, 2]]
[[13, 7, 0, 2, 11, 8, 6], ['121233', '112233', '112323', '131322', '221331', '121323', '113232'], [0, 3, 0, 1, 0, 4, 0]]
[[0, 11, 2, 7, 8, 6, 13], ['112323', '221331', '131322', '112233', '121323', '113232', '121233'], [0, 2, 4, 4, 3, 4, 2]]
[[8, 0, 7, 13, 6, 2, 11], ['121323', '112323', '112233', '121233', '113232', '131322', '221331'], [0, 3, 5, 3, 4, 3, 1]]
[[13, 0, 2, 11, 8, 7, 6], ['121233', '112323', '131322', '221331', '121323', '112233', '113232'], [0, 4, 1, 0, 4, 3, 2]]
[[8, 7, 13, 6, 0, 2, 11], ['121323', '112233', '121233', '113232', '112323', '131322', '221331'], [0, 3, 5, 1, 3, 3, 1]]
[[0, 2, 8, 6, 7, 11, 13], ['112323', '131322', '121323', '113232', '112233', '221331', '121233'], [0, 3, 2, 4, 4, 5, 3]]
[[8, 2, 0, 11, 6, 13, 7], ['121323', '131322', '112323', '221331', '113232', '121233', '112233'], [0, 5, 0, 3, 2, 0, 3]]
[[11, 6, 7, 13, 8, 2, 0], ['221331', '113232', '112233', '121233', '121323', '131322', '112323'], [0, 0, 5, 3, 3, 0, 4]]
[[7, 6, 11, 0, 8, 13, 2], ['112233', '113232', '221331', '112323', '121323', '121233', '131322'], [0, 3, 1, 5, 4, 3, 1]]
[[0, 13, 2, 8, 11, 6, 7], ['112323', '121233', '131322', '121323', '221331', '113232', '112233'], [0, 3, 4, 5, 3, 4, 2]]
[[13, 8, 0, 11, 2, 7, 6], ['121233', '121323', '112323', '221331', '131322', '112233', '113232'], [0, 3, 0, 3, 4, 3, 2]]
[[6, 13, 0, 11, 7, 8, 2], ['113232', '121233', '112323', '221331', '112233', '121323', '131322'], [0, 5, 3, 5, 3, 2, 3]]
[[11, 13, 6, 8, 0, 2, 7], ['221331', '121233', '113232', '121323', '112323', '131322', '112233'], [0, 0, 1, 3, 3, 2, 4]]
[[13, 11, 8, 2, 7, 0, 6], ['121233', '221331', '121323', '131322', '112233', '112323', '113232'], [0, 2, 0, 3, 3, 2, 2]]
[[6, 8, 7, 11, 13, 0, 2], ['113232', '121323', '112233', '221331', '121233', '112323', '131322'], [0, 5, 3, 5, 3, 4, 2]]
[[8, 2, 0, 6, 11, 13, 7], ['121323', '131322', '112323', '113232', '221331', '121233', '112233'], [0, 5, 0, 2, 4, 2, 3]]
[[6, 2, 11, 8, 13, 7, 0], ['113232', '131322', '221331', '121323', '121233', '112233', '112323'], [0, 5, 4, 4, 1, 4, 2]]
[[8, 2, 0, 11, 6, 7, 13], ['121323', '131322', '112323', '221331', '113232', '112233', '121233'], [0, 5, 0, 3, 4, 1, 3]]
[[7, 6, 11, 13, 2, 0, 8], ['112233', '113232', '221331', '121233', '131322', '112323', '121323'], [0, 3, 1, 4, 5, 2, 1]]
[[11, 0, 13, 6, 8, 7, 2], ['221331', '112323', '121233', '113232', '121323', '112233', '131322'], [0, 1, 5, 1, 3, 4, 0]]
[[0, 2, 13, 6, 11, 8, 7], ['112323', '131322', '121233', '113232', '221331', '121323', '112233'], [0, 3, 2, 4, 3, 0, 3]]
[[11, 0, 13, 6, 8, 7, 2], ['221331', '112323', '121233', '113232', '121323', '112233', '131322'], [0, 5, 3, 1, 3, 4, 0]]
[[13, 7, 8, 2, 11, 0, 6], ['121233', '112233', '121323', '131322', '221331', '112323', '113232'], [0, 3, 0, 1, 0, 4, 0]]
[[6, 2, 13, 0, 7, 11, 8], ['113232', '131322', '121233', '112323', '112233', '221331', '121323'], [0, 3, 4, 4, 2, 3, 2]]
[[11, 0, 2, 13, 6, 8, 7], ['221331', '112323', '131322', '121233', '113232', '121323', '112233'], [0, 5, 1, 3, 4, 2, 4]]
[[13, 11, 6, 8, 2, 7, 0], ['121233', '221331', '113232', '121323', '131322', '112233', '112323'], [0, 2, 5, 3, 4, 3, 1]]
[[0, 6, 13, 7, 2, 11, 8], ['112323', '113232', '121233', '112233', '131322', '221331', '121323'], [0, 3, 2, 4, 3, 0, 1]]
[[11, 0, 8, 2, 7, 6, 13], ['221331', '112323', '121323', '131322', '112233', '113232', '121233'], [0, 1, 0, 3, 4, 3, 4]]
[[6, 13, 0, 8, 7, 2, 11], ['113232', '121233', '112323', '121323', '112233', '131322', '221331'], [0, 5, 3, 0, 2, 0, 5]]
[[13, 6, 11, 7, 0, 8, 2], ['121233', '113232', '221331', '112233', '112323', '121323', '131322'], [0, 3, 2, 1, 2, 4, 1]]
[[0, 7, 6, 11, 8, 2, 13], ['112323', '112233', '113232', '221331', '121323', '131322', '121233'], [0, 4, 2, 1, 5, 3, 2]]
[[2, 0, 13, 6, 11, 8, 7], ['131322', '112323', '121233', '113232', '221331', '121323', '112233'], [0, 4, 1, 2, 4, 3, 1]]
[[13, 7, 6, 2, 8, 11, 0], ['121233', '112233', '113232', '131322', '121323', '221331', '112323'], [0, 4, 1, 3, 4, 2, 3]]
[[2, 11, 6, 7, 13, 8, 0], ['131322', '221331', '113232', '112233', '121233', '121323', '112323'], [0, 5, 0, 2, 5, 3, 2]]
[[8, 7, 0, 11, 6, 13, 2], ['121323', '112233', '112323', '221331', '113232', '121233', '131322'], [0, 3, 0, 3, 2, 0, 5]]
[[8, 2, 6, 11, 0, 7, 13], ['121323', '131322', '113232', '221331', '112323', '112233', '121233'], [0, 5, 5, 3, 3, 1, 3]]
[[7, 6, 0, 13, 8, 2, 11], ['112233', '113232', '112323', '121233', '121323', '131322', '221331'], [0, 4, 2, 4, 1, 0, 2]]
[[8, 6, 2, 7, 13, 0, 11], ['121323', '113232', '131322', '112233', '121233', '112323', '221331'], [0, 4, 1, 2, 5, 1, 2]]
