[[6, 5, 3, 13, 0, 2, 11], ['113232', '121332', '112332', '121233', '112323', '131322', '221331'], [0, 3, 3, 0, 2, 0, 5]]
[[13, 6, 2, 11, 3, 0, 5], ['121233', '113232', '131322', '221331', '112332', '112323', '121332'], [0, 4, 1, 0, 2, 4, 2]]
[[2, 5, 6, 3, 13, 0, 11], ['131322', '121332', '113232', '112332', '121233', '112323', '221331'], [0, 3, 0, 2, 5, 1, 5]]
[[6, 3, 0, 2, 5, 11, 13], ['113232', '112332', '112323', '131322', '121332', '221331', '121233'], [0, 3, 3, 2, 5, 2, 5]]
[[11, 0, 13, 3, 6, 5, 2], ['221331', '112323', '121233', '112332', '113232', '121332', '131322'], [0, 1, 5, 1, 4, 3, 0]]
[[13, 2, 6, 5, 11, 0, 3], ['121233', '131322', '113232', '121332', '221331', '112323', '112332'], [0, 5, 5, 3, 0, 4, 2]]
[[5, 0, 6, 2, 3, 11, 13], ['121332', '112323', '113232', '131322', '112332', '221331', '121233'], [0, 3, 5, 1, 4, 2, 5]]
[[11, 2, 3, 0, 13, 6, 5], ['221331', '131322', '112332', '112323', '121233', '113232', '121332'], [0, 1, 4, 1, 4, 3, 4]]
[[0, 3, 11, 6, 13, 2, 5], ['112323', '112332', '221331', '113232', '121233', '131322', '121332'], [0, 3, 1, 4, 4, 3, 1]]
[[6, 5, 13, 3, 11, 0, 2], ['113232', '121332', '121233', '112332', '221331', '112323', '131322'], [0, 5, 2, 4, 0, 4, 2]]
[[2, 3, 6, 5, 0, 11, 13], ['131322', '112332', '113232', '121332', '112323', '221331', '121233'], [0, 3, 0, 1, 3, 5, 5]]
[[2, 6, 0, 3, 11, 13, 5], ['131322', '113232', '112323', '112332', '221331', '121233', '121332'], [0, 3, 5, 2, 4, 2, 5]]
[[5, 13, 11, 3, 0, 6, 2], ['121332', '121233', '221331', '112332', '112323', '113232', '131322'], [0, 5, 2, 1, 3, 1, 3]]
[[11, 5, 6, 2, 3, 13, 0], ['221331', '121332', '113232', '131322', '112332', '121233', '112323'], [0, 4, 1, 1, 4, 3, 5]]
[[0, 11, 6, 5, 13, 2, 3], ['112323', '221331', '113232', '121332', '121233', '131322', '112332'], [0, 2, 3, 0, 4, 3, 1]]
[[13, 6, 3, 2, 0, 5, 11], ['121233', '113232', '112332', '131322', '112323', '121332', '221331'], [0, 4, 1, 3, 4, 2, 2]]
[[3, 11, 13, 0, 5, 2, 6], ['112332', '221331', '121233', '112323', '121332', '131322', '113232'], [0, 5, 2, 5, 3, 0, 3]]
[[13, 2, 11, 0, 6, 3, 5], ['121233', '131322', '221331', '112323', '113232', '112332', '121332'], [0, 3, 2, 1, 3, 2, 2]]
[[3, 5, 11, 13, 0, 2, 6], ['112332', '121332', '221331', '121233', '112323', '131322', '113232'], [0, 5, 1, 4, 5, 2, 3]]
[[11, 6, 3, 0, 13, 5, 2], ['221331', '113232', '112332', '112323', '121233', '121332', '131322'], [0, 0, 4, 1, 4, 3, 0]]
[[2, 11, 3, 6, 13, 0, 5], ['131322', '221331', '112332', '113232', '121233', '112323', '121332'], [0, 5, 0, 2, 5, 1, 3]]
