[[13, 9, 7, 11, 0, 4, 2], ['121233', '113223', '112233', '221331', '112323', '131223', '131322'], [0, 3, 5, 0, 2, 0, 5]]
[[4, 9, 0, 7, 2, 11, 13], ['131223', '113223', '112323', '112233', '131322', '221331', '121233'], [0, 4, 1, 2, 5, 5, 3]]
[[7, 13, 2, 9, 0, 11, 4], ['112233', '121233', '131322', '113223', '112323', '221331', '131223'], [0, 3, 2, 4, 4, 2, 3]]
[[0, 9, 11, 7, 4, 13, 2], ['112323', '113223', '221331', '112233', '131223', '121233', '131322'], [0, 3, 4, 3, 1, 0, 5]]
[[7, 4, 11, 9, 13, 2, 0], ['112233', '131223', '221331', '113223', '121233', '131322', '112323'], [0, 5, 4, 4, 3, 0, 3]]
[[11, 0, 7, 4, 13, 2, 9], ['221331', '112323', '112233', '131223', '121233', '131322', '113223'], [0, 1, 5, 3, 4, 2, 4]]
[[0, 9, 11, 7, 2, 13, 4], ['112323', '113223', '221331', '112233', '131322', '121233', '131223'], [0, 3, 4, 3, 1, 0, 5]]
[[2, 9, 7, 0, 4, 11, 13], ['131322', '113223', '112233', '112323', '131223', '221331', '121233'], [0, 3, 0, 2, 5, 5, 5]]
[[0, 11, 2, 7, 4, 13, 9], ['112323', '221331', '131322', '112233', '131223', '121233', '113223'], [0, 2, 2, 3, 1, 0, 3]]
[[4, 11, 2, 9, 0, 13, 7], ['131223', '221331', '131322', '113223', '112323', '121233', '112233'], [0, 5, 5, 1, 4, 2, 3]]
[[9, 7, 2, 0, 11, 13, 4], ['113223', '112233', '131322', '112323', '221331', '121233', '131223'], [0, 3, 2, 4, 0, 0, 5]]
[[4, 9, 13, 11, 2, 0, 7], ['131223', '113223', '121233', '221331', '131322', '112323', '112233'], [0, 4, 1, 3, 4, 1, 3]]
[[13, 4, 9, 7, 11, 2, 0], ['121233', '131223', '113223', '112233', '221331', '131322', '112323'], [0, 5, 0, 2, 1, 2, 3]]
[[13, 7, 2, 0, 11, 9, 4], ['121233', '112233', '131322', '112323', '221331', '113223', '131223'], [0, 4, 1, 2, 1, 1, 3]]
[[9, 2, 7, 0, 4, 13, 11], ['113223', '131322', '112233', '112323', '131223', '121233', '221331'], [0, 3, 3, 0, 3, 0, 2]]
[[4, 2, 11, 9, 0, 13, 7], ['131223', '131322', '221331', '113223', '112323', '121233', '112233'], [0, 5, 5, 1, 2, 0, 3]]
[[13, 2, 0, 7, 4, 9, 11], ['121233', '131322', '112323', '112233', '131223', '113223', '221331'], [0, 5, 4, 1, 4, 1, 2]]
