[[2, 9, 3, 13, 6, 5, 0], ['131322', '113223', '112332', '121233', '113232', '121332', '112323'], [0, 3, 5, 3, 2, 4, 0]]
[[3, 6, 9, 13, 0, 2, 5], ['112332', '113232', '113223', '121233', '112323', '131322', '121332'], [0, 4, 2, 4, 5, 2, 3]]
[[0, 9, 6, 3, 13, 2, 5], ['112323', '113223', '113232', '112332', '121233', '131322', '121332'], [0, 3, 3, 0, 4, 3, 1]]
[[3, 0, 9, 2, 6, 5, 13], ['112332', '112323', '113223', '131322', '113232', '121332', '121233'], [0, 3, 3, 0, 4, 3, 1]]
[[3, 13, 0, 5, 9, 6, 2], ['112332', '121233', '112323', '121332', '113223', '113232', '131322'], [0, 5, 3, 2, 5, 1, 3]]
[[13, 6, 3, 2, 9, 0, 5], ['121233', '113232', '112332', '131322', '113223', '112323', '121332'], [0, 4, 1, 3, 4, 2, 2]]
[[3, 9, 2, 13, 0, 6, 5], ['112332', '113223', '131322', '121233', '112323', '113232', '121332'], [0, 3, 4, 4, 5, 1, 5]]
[[9, 6, 13, 3, 0, 5, 2], ['113223', '113232', '121233', '112332', '112323', '121332', '131322'], [0, 3, 4, 5, 2, 0, 5]]
[[5, 9, 6, 2, 0, 3, 13], ['121332', '113223', '113232', '131322', '112323', '112332', '121233'], [0, 3, 5, 1, 3, 3, 1]]
[[2, 5, 0, 13, 9, 3, 6], ['131322', '121332', '112323', '121233', '113223', '112332', '113232'], [0, 5, 5, 3, 2, 4, 1]]
[[6, 5, 13, 9, 2, 3, 0], ['113232', '121332', '121233', '113223', '131322', '112332', '112323'], [0, 5, 4, 3, 5, 3, 2]]
[[2, 5, 6, 13, 9, 3, 0], ['131322', '121332', '113232', '121233', '113223', '112332', '112323'], [0, 5, 0, 3, 2, 4, 2]]
[[9, 5, 13, 0, 2, 6, 3], ['113223', '121332', '121233', '112323', '131322', '113232', '112332'], [0, 3, 4, 4, 4, 2, 1]]
[[9, 13, 2, 5, 6, 0, 3], ['113223', '121233', '131322', '121332', '113232', '112323', '112332'], [0, 3, 2, 5, 3, 3, 1]]
[[9, 13, 5, 0, 2, 6, 3], ['113223', '121233', '121332', '112323', '131322', '113232', '112332'], [0, 5, 2, 4, 4, 2, 1]]
[[6, 0, 5, 9, 2, 3, 13], ['113232', '112323', '121332', '113223', '131322', '112332', '121233'], [0, 3, 4, 3, 5, 3, 1]]
[[2, 9, 5, 6, 3, 0, 13], ['131322', '113223', '121332', '113232', '112332', '112323', '121233'], [0, 3, 5, 1, 4, 3, 1]]
