[[4, 7, 3, 8, 10, 6, 11], ['131223', '112233', '112332', '121323', '131232', '113232', '221331'], [0, 3, 5, 1, 3, 4, 1]]
[[11, 10, 3, 4, 7, 6, 8], ['221331', '131232', '112332', '131223', '112233', '113232', '121323'], [0, 0, 1, 1, 4, 3, 4]]
[[7, 6, 8, 3, 10, 11, 4], ['112233', '113232', '121323', '112332', '131232', '221331', '131223'], [0, 3, 2, 3, 5, 2, 5]]
[[11, 8, 6, 10, 3, 7, 4], ['221331', '121323', '113232', '131232', '112332', '112233', '131223'], [0, 1, 5, 1, 4, 3, 0]]
[[4, 3, 8, 11, 10, 6, 7], ['131223', '112332', '121323', '221331', '131232', '113232', '112233'], [0, 4, 1, 0, 3, 4, 2]]
[[6, 10, 7, 4, 11, 8, 3], ['113232', '131232', '112233', '131223', '221331', '121323', '112332'], [0, 3, 3, 2, 1, 2, 3]]
[[10, 11, 8, 3, 7, 4, 6], ['131232', '221331', '121323', '112332', '112233', '131223', '113232'], [0, 5, 5, 1, 2, 0, 3]]
[[8, 7, 3, 6, 11, 10, 4], ['121323', '112233', '112332', '113232', '221331', '131232', '131223'], [0, 4, 1, 2, 4, 2, 3]]
[[10, 6, 4, 3, 7, 11, 8], ['131232', '113232', '131223', '112332', '112233', '221331', '121323'], [0, 4, 3, 1, 2, 3, 2]]
[[7, 3, 11, 6, 4, 10, 8], ['112233', '112332', '221331', '113232', '131223', '131232', '121323'], [0, 3, 1, 4, 4, 3, 1]]
[[8, 4, 7, 10, 11, 6, 3], ['121323', '131223', '112233', '131232', '221331', '113232', '112332'], [0, 5, 5, 3, 3, 4, 1]]
[[6, 10, 3, 4, 7, 11, 8], ['113232', '131232', '112332', '131223', '112233', '221331', '121323'], [0, 3, 3, 0, 2, 3, 2]]
[[7, 10, 4, 3, 6, 11, 8], ['112233', '131232', '131223', '112332', '113232', '221331', '121323'], [0, 5, 2, 3, 5, 2, 3]]
[[3, 10, 4, 6, 11, 7, 8], ['112332', '131232', '131223', '113232', '221331', '112233', '121323'], [0, 3, 4, 4, 3, 4, 2]]
[[11, 4, 8, 3, 6, 7, 10], ['221331', '131223', '121323', '112332', '113232', '112233', '131232'], [0, 0, 3, 1, 2, 4, 4]]
[[6, 10, 8, 7, 11, 4, 3], ['113232', '131232', '121323', '112233', '221331', '131223', '112332'], [0, 3, 2, 5, 0, 0, 3]]
[[11, 6, 4, 3, 10, 8, 7], ['221331', '113232', '131223', '112332', '131232', '121323', '112233'], [0, 2, 0, 2, 1, 4, 5]]
[[3, 4, 6, 10, 7, 8, 11], ['112332', '131223', '113232', '131232', '112233', '121323', '221331'], [0, 5, 3, 0, 4, 2, 5]]
[[4, 6, 3, 10, 7, 11, 8], ['131223', '113232', '112332', '131232', '112233', '221331', '121323'], [0, 3, 0, 1, 2, 0, 1]]
[[3, 11, 7, 8, 4, 6, 10], ['112332', '221331', '112233', '121323', '131223', '113232', '131232'], [0, 5, 3, 2, 5, 1, 3]]
[[3, 8, 11, 7, 6, 4, 10], ['112332', '121323', '221331', '112233', '113232', '131223', '131232'], [0, 5, 1, 4, 2, 0, 3]]
[[3, 8, 10, 7, 4, 6, 11], ['112332', '121323', '131232', '112233', '131223', '113232', '221331'], [0, 3, 2, 3, 5, 1, 5]]
[[6, 3, 10, 7, 11, 8, 4], ['113232', '112332', '131232', '112233', '221331', '121323', '131223'], [0, 3, 4, 5, 0, 4, 1]]
[[3, 10, 4, 7, 6, 8, 11], ['112332', '131232', '131223', '112233', '113232', '121323', '221331'], [0, 5, 2, 4, 4, 2, 5]]
[[10, 6, 7, 8, 11, 4, 3], ['131232', '113232', '112233', '121323', '221331', '131223', '112332'], [0, 4, 1, 3, 0, 0, 3]]
[[4, 11, 6, 10, 3, 8, 7], ['131223', '221331', '113232', '131232', '112332', '121323', '112233'], [0, 5, 0, 3, 2, 0, 3]]
[[8, 10, 4, 3, 6, 11, 7], ['121323', '131232', '131223', '112332', '113232', '221331', '112233'], [0, 3, 5, 1, 4, 5, 3]]
[[3, 6, 4, 8, 11, 7, 10], ['112332', '113232', '131223', '121323', '221331', '112233', '131232'], [0, 3, 4, 5, 3, 4, 1]]
[[7, 11, 4, 6, 3, 8, 10], ['112233', '221331', '131223', '113232', '112332', '121323', '131232'], [0, 2, 2, 4, 2, 4, 2]]
[[6, 3, 7, 4, 8, 11, 10], ['113232', '112332', '112233', '131223', '121323', '221331', '131232'], [0, 3, 3, 2, 1, 3, 1]]
[[3, 11, 4, 7, 10, 8, 6], ['112332', '221331', '131223', '112233', '131232', '121323', '113232'], [0, 5, 4, 4, 4, 2, 3]]
[[4, 6, 10, 3, 11, 8, 7], ['131223', '113232', '131232', '112332', '221331', '121323', '112233'], [0, 4, 3, 1, 0, 0, 3]]
[[6, 4, 11, 3, 7, 8, 10], ['113232', '131223', '221331', '112332', '112233', '121323', '131232'], [0, 3, 4, 5, 3, 2, 3]]
[[8, 10, 11, 3, 6, 4, 7], ['121323', '131232', '221331', '112332', '113232', '131223', '112233'], [0, 3, 2, 1, 4, 2, 3]]
