[[8, 4, 9, 5, 2, 10, 13], ['121323', '131223', '113223', '121332', '131322', '131232', '121233'], [0, 5, 0, 1, 3, 4, 2]]
[[8, 10, 2, 9, 4, 5, 13], ['121323', '131232', '131322', '113223', '131223', '121332', '121233'], [0, 3, 0, 2, 1, 0, 3]]
[[13, 2, 9, 10, 4, 8, 5], ['121233', '131322', '113223', '131232', '131223', '121323', '121332'], [0, 3, 5, 1, 3, 4, 2]]
[[5, 9, 4, 13, 2, 10, 8], ['121332', '113223', '131223', '121233', '131322', '131232', '121323'], [0, 3, 0, 3, 3, 0, 5]]
[[13, 8, 2, 4, 9, 10, 5], ['121233', '121323', '131322', '131223', '113223', '131232', '121332'], [0, 5, 0, 1, 4, 3, 2]]
[[9, 4, 5, 2, 8, 10, 13], ['113223', '131223', '121332', '131322', '121323', '131232', '121233'], [0, 5, 4, 4, 1, 4, 2]]
[[13, 5, 9, 4, 10, 2, 8], ['121233', '121332', '113223', '131223', '131232', '131322', '121323'], [0, 3, 5, 1, 3, 0, 3]]
[[2, 9, 4, 5, 8, 13, 10], ['131322', '113223', '131223', '121332', '121323', '121233', '131232'], [0, 4, 1, 1, 3, 0, 3]]
[[10, 13, 5, 4, 9, 8, 2], ['131232', '121233', '121332', '131223', '113223', '121323', '131322'], [0, 5, 0, 1, 4, 2, 3]]
[[9, 4, 2, 8, 5, 10, 13], ['113223', '131223', '131322', '121323', '121332', '131232', '121233'], [0, 5, 2, 4, 1, 4, 2]]
[[10, 8, 5, 2, 13, 4, 9], ['131232', '121323', '121332', '131322', '121233', '131223', '113223'], [0, 5, 0, 3, 3, 4, 1]]
[[13, 10, 8, 2, 9, 5, 4], ['121233', '131232', '121323', '131322', '113223', '121332', '131223'], [0, 5, 0, 1, 3, 2, 3]]
[[9, 4, 2, 5, 8, 10, 13], ['113223', '131223', '131322', '121332', '121323', '131232', '121233'], [0, 3, 2, 5, 4, 2, 3]]
[[10, 2, 13, 8, 4, 9, 5], ['131232', '131322', '121233', '121323', '131223', '113223', '121332'], [0, 5, 0, 1, 4, 1, 3]]
