[[3, 12, 5, 4, 9, 10, 7], ['112332', '113322', '121332', '131223', '113223', '131232', '112233'], [0, 3, 2, 4, 5, 3, 0]]
[[9, 5, 4, 3, 12, 10, 7], ['113223', '121332', '131223', '112332', '113322', '131232', '112233'], [0, 5, 4, 4, 4, 2, 3]]
[[10, 12, 3, 5, 4, 9, 7], ['131232', '113322', '112332', '121332', '131223', '113223', '112233'], [0, 3, 0, 3, 3, 4, 0]]
[[10, 12, 7, 9, 5, 4, 3], ['131232', '113322', '112233', '113223', '121332', '131223', '112332'], [0, 4, 1, 2, 1, 0, 3]]
[[4, 10, 12, 3, 7, 5, 9], ['131223', '131232', '113322', '112332', '112233', '121332', '113223'], [0, 5, 4, 1, 2, 0, 3]]
[[4, 12, 9, 3, 5, 10, 7], ['131223', '113322', '113223', '112332', '121332', '131232', '112233'], [0, 4, 1, 2, 5, 2, 3]]
[[9, 7, 12, 10, 5, 3, 4], ['113223', '112233', '113322', '131232', '121332', '112332', '131223'], [0, 3, 3, 2, 5, 1, 5]]
[[3, 10, 5, 7, 9, 12, 4], ['112332', '131232', '121332', '112233', '113223', '113322', '131223'], [0, 5, 4, 3, 5, 2, 2]]
[[5, 4, 7, 10, 3, 12, 9], ['121332', '131223', '112233', '131232', '112332', '113322', '113223'], [0, 5, 5, 3, 3, 2, 2]]
[[4, 5, 10, 7, 12, 9, 3], ['131223', '121332', '131232', '112233', '113322', '113223', '112332'], [0, 3, 0, 2, 5, 2, 1]]
[[12, 3, 7, 5, 4, 10, 9], ['113322', '112332', '112233', '121332', '131223', '131232', '113223'], [0, 4, 2, 4, 1, 4, 2]]
[[12, 10, 4, 3, 9, 5, 7], ['113322', '131232', '131223', '112332', '113223', '121332', '112233'], [0, 5, 2, 4, 2, 4, 1]]
[[9, 3, 10, 5, 12, 7, 4], ['113223', '112332', '131232', '121332', '113322', '112233', '131223'], [0, 3, 4, 4, 5, 1, 5]]
[[5, 12, 10, 4, 7, 9, 3], ['121332', '113322', '131232', '131223', '112233', '113223', '112332'], [0, 4, 1, 1, 4, 1, 3]]
[[3, 10, 9, 5, 7, 12, 4], ['112332', '131232', '113223', '121332', '112233', '113322', '131223'], [0, 5, 3, 0, 4, 2, 2]]
[[3, 5, 4, 9, 10, 12, 7], ['112332', '121332', '131223', '113223', '131232', '113322', '112233'], [0, 3, 4, 5, 4, 2, 1]]
[[5, 4, 9, 10, 3, 12, 7], ['121332', '131223', '113223', '131232', '112332', '113322', '112233'], [0, 5, 0, 3, 3, 2, 1]]
[[12, 10, 4, 5, 9, 7, 3], ['113322', '131232', '131223', '121332', '113223', '112233', '112332'], [0, 3, 4, 4, 5, 1, 3]]
