[[2, 10, 5, 6, 3, 13, 11], ['131322', '131232', '121332', '113232', '112332', '121233', '221331'], [0, 5, 5, 1, 4, 2, 5]]
[[10, 5, 6, 11, 13, 2, 3], ['131232', '121332', '113232', '221331', '121233', '131322', '112332'], [0, 5, 0, 0, 3, 0, 3]]
[[11, 2, 13, 3, 10, 6, 5], ['221331', '131322', '121233', '112332', '131232', '113232', '121332'], [0, 1, 5, 1, 4, 3, 4]]
[[6, 5, 13, 11, 10, 3, 2], ['113232', '121332', '121233', '221331', '131232', '112332', '131322'], [0, 5, 2, 4, 5, 2, 2]]
[[2, 10, 5, 11, 6, 13, 3], ['131322', '131232', '121332', '221331', '113232', '121233', '112332'], [0, 3, 0, 3, 2, 0, 3]]
[[6, 11, 13, 3, 10, 2, 5], ['113232', '221331', '121233', '112332', '131232', '131322', '121332'], [0, 5, 4, 5, 3, 0, 3]]
[[2, 10, 3, 11, 6, 13, 5], ['131322', '131232', '112332', '221331', '113232', '121233', '121332'], [0, 3, 0, 3, 2, 0, 3]]
[[10, 3, 6, 13, 11, 2, 5], ['131232', '112332', '113232', '121233', '221331', '131322', '121332'], [0, 3, 0, 3, 0, 0, 5]]
[[3, 11, 13, 2, 5, 10, 6], ['112332', '221331', '121233', '131322', '121332', '131232', '113232'], [0, 5, 4, 5, 3, 0, 3]]
[[6, 11, 10, 5, 13, 2, 3], ['113232', '221331', '131232', '121332', '121233', '131322', '112332'], [0, 5, 4, 4, 1, 0, 3]]
[[10, 5, 6, 13, 3, 2, 11], ['131232', '121332', '113232', '121233', '112332', '131322', '221331'], [0, 3, 0, 1, 2, 0, 5]]
[[3, 13, 6, 10, 5, 2, 11], ['112332', '121233', '113232', '131232', '121332', '131322', '221331'], [0, 3, 3, 0, 3, 0, 5]]
[[2, 6, 3, 5, 10, 11, 13], ['131322', '113232', '112332', '121332', '131232', '221331', '121233'], [0, 3, 0, 3, 4, 5, 5]]
[[2, 13, 5, 6, 3, 10, 11], ['131322', '121233', '121332', '113232', '112332', '131232', '221331'], [0, 3, 5, 1, 4, 2, 5]]
[[11, 10, 5, 2, 3, 6, 13], ['221331', '131232', '121332', '131322', '112332', '113232', '121233'], [0, 0, 1, 3, 3, 3, 4]]
[[11, 13, 3, 10, 6, 5, 2], ['221331', '121233', '112332', '131232', '113232', '121332', '131322'], [0, 0, 1, 1, 4, 3, 0]]
[[10, 6, 3, 5, 2, 13, 11], ['131232', '113232', '112332', '121332', '131322', '121233', '221331'], [0, 3, 0, 3, 4, 3, 4]]
[[6, 5, 13, 3, 11, 10, 2], ['113232', '121332', '121233', '112332', '221331', '131232', '131322'], [0, 3, 2, 4, 0, 0, 3]]
[[2, 5, 6, 10, 11, 13, 3], ['131322', '121332', '113232', '131232', '221331', '121233', '112332'], [0, 5, 0, 3, 3, 0, 3]]
[[6, 3, 5, 2, 10, 13, 11], ['113232', '112332', '121332', '131322', '131232', '121233', '221331'], [0, 3, 2, 4, 5, 3, 4]]
[[3, 13, 6, 5, 2, 10, 11], ['112332', '121233', '113232', '121332', '131322', '131232', '221331'], [0, 3, 3, 2, 1, 0, 5]]
[[10, 6, 5, 2, 13, 11, 3], ['131232', '113232', '121332', '131322', '121233', '221331', '112332'], [0, 3, 0, 3, 3, 3, 0]]
[[2, 6, 10, 13, 11, 5, 3], ['131322', '113232', '131232', '121233', '221331', '121332', '112332'], [0, 3, 0, 1, 3, 4, 0]]
[[11, 5, 3, 10, 2, 13, 6], ['221331', '121332', '112332', '131232', '131322', '121233', '113232'], [0, 4, 1, 1, 3, 4, 5]]
[[3, 13, 6, 5, 10, 2, 11], ['112332', '121233', '113232', '121332', '131232', '131322', '221331'], [0, 3, 3, 2, 1, 0, 5]]
[[13, 6, 5, 2, 3, 10, 11], ['121233', '113232', '121332', '131322', '112332', '131232', '221331'], [0, 4, 1, 3, 2, 0, 2]]
[[5, 3, 2, 6, 10, 11, 13], ['121332', '112332', '131322', '113232', '131232', '221331', '121233'], [0, 3, 0, 2, 1, 3, 1]]
[[3, 5, 11, 13, 10, 2, 6], ['112332', '121332', '221331', '121233', '131232', '131322', '113232'], [0, 5, 1, 4, 1, 0, 3]]
[[5, 13, 10, 3, 6, 2, 11], ['121332', '121233', '131232', '112332', '113232', '131322', '221331'], [0, 3, 5, 1, 4, 2, 5]]
[[6, 13, 10, 5, 3, 2, 11], ['113232', '121233', '131232', '121332', '112332', '131322', '221331'], [0, 3, 2, 5, 2, 0, 5]]
[[11, 13, 5, 10, 6, 3, 2], ['221331', '121233', '121332', '131232', '113232', '112332', '131322'], [0, 0, 1, 1, 4, 3, 0]]
[[11, 2, 13, 3, 6, 5, 10], ['221331', '131322', '121233', '112332', '113232', '121332', '131232'], [0, 1, 5, 1, 4, 3, 4]]
[[6, 3, 13, 2, 5, 11, 10], ['113232', '112332', '121233', '131322', '121332', '221331', '131232'], [0, 3, 4, 4, 1, 3, 1]]
[[2, 11, 3, 6, 13, 10, 5], ['131322', '221331', '112332', '113232', '121233', '131232', '121332'], [0, 5, 0, 2, 5, 2, 3]]
[[2, 3, 5, 11, 6, 10, 13], ['131322', '112332', '121332', '221331', '113232', '131232', '121233'], [0, 3, 0, 3, 2, 4, 1]]
[[2, 11, 6, 3, 10, 13, 5], ['131322', '221331', '113232', '112332', '131232', '121233', '121332'], [0, 5, 0, 2, 1, 0, 3]]
[[5, 10, 13, 6, 3, 11, 2], ['121332', '131232', '121233', '113232', '112332', '221331', '131322'], [0, 5, 5, 1, 4, 2, 3]]
[[6, 3, 10, 5, 11, 2, 13], ['113232', '112332', '131232', '121332', '221331', '131322', '121233'], [0, 3, 4, 4, 1, 2, 5]]
[[3, 5, 13, 11, 2, 10, 6], ['112332', '121332', '121233', '221331', '131322', '131232', '113232'], [0, 5, 4, 1, 1, 0, 3]]
[[2, 3, 6, 10, 11, 5, 13], ['131322', '112332', '113232', '131232', '221331', '121332', '121233'], [0, 3, 0, 3, 3, 4, 1]]
[[5, 6, 11, 10, 13, 2, 3], ['121332', '113232', '221331', '131232', '121233', '131322', '112332'], [0, 4, 3, 3, 4, 2, 3]]
[[2, 10, 6, 13, 3, 11, 5], ['131322', '131232', '113232', '121233', '112332', '221331', '121332'], [0, 3, 0, 1, 3, 5, 3]]
[[2, 5, 6, 13, 10, 11, 3], ['131322', '121332', '113232', '121233', '131232', '221331', '112332'], [0, 5, 0, 3, 4, 5, 3]]
[[6, 5, 10, 11, 13, 2, 3], ['113232', '121332', '131232', '221331', '121233', '131322', '112332'], [0, 5, 4, 4, 1, 0, 3]]
[[6, 10, 13, 5, 11, 2, 3], ['113232', '131232', '121233', '121332', '221331', '131322', '112332'], [0, 3, 2, 4, 1, 2, 3]]
[[3, 2, 6, 5, 13, 11, 10], ['112332', '131322', '113232', '121332', '121233', '221331', '131232'], [0, 5, 3, 2, 5, 2, 3]]
[[11, 13, 6, 5, 10, 3, 2], ['221331', '121233', '113232', '121332', '131232', '112332', '131322'], [0, 0, 1, 3, 4, 3, 0]]
[[2, 3, 5, 10, 6, 11, 13], ['131322', '112332', '121332', '131232', '113232', '221331', '121233'], [0, 3, 0, 1, 4, 5, 5]]
[[2, 3, 6, 10, 11, 5, 13], ['131322', '112332', '113232', '131232', '221331', '121332', '121233'], [0, 3, 0, 3, 3, 0, 5]]
[[3, 10, 5, 2, 13, 6, 11], ['112332', '131232', '121332', '131322', '121233', '113232', '221331'], [0, 5, 4, 5, 4, 1, 5]]
[[10, 5, 3, 6, 13, 2, 11], ['131232', '121332', '112332', '113232', '121233', '131322', '221331'], [0, 3, 0, 2, 1, 0, 5]]
[[2, 10, 6, 11, 5, 13, 3], ['131322', '131232', '113232', '221331', '121332', '121233', '112332'], [0, 3, 0, 0, 3, 0, 3]]
[[11, 13, 3, 2, 10, 5, 6], ['221331', '121233', '112332', '131322', '131232', '121332', '113232'], [0, 4, 1, 1, 4, 3, 5]]
[[5, 10, 2, 6, 13, 11, 3], ['121332', '131232', '131322', '113232', '121233', '221331', '112332'], [0, 3, 0, 2, 5, 2, 3]]
[[10, 5, 6, 13, 11, 2, 3], ['131232', '121332', '113232', '121233', '221331', '131322', '112332'], [0, 5, 0, 3, 0, 0, 3]]
[[2, 11, 6, 13, 3, 10, 5], ['131322', '221331', '113232', '121233', '112332', '131232', '121332'], [0, 5, 0, 3, 4, 2, 3]]
[[6, 13, 10, 3, 2, 5, 11], ['113232', '121233', '131232', '112332', '131322', '121332', '221331'], [0, 5, 4, 4, 4, 2, 5]]
[[6, 11, 13, 5, 3, 2, 10], ['113232', '221331', '121233', '121332', '112332', '131322', '131232'], [0, 5, 4, 5, 2, 0, 3]]
[[13, 6, 11, 3, 2, 10, 5], ['121233', '113232', '221331', '112332', '131322', '131232', '121332'], [0, 4, 3, 2, 5, 3, 2]]
[[10, 3, 5, 6, 11, 2, 13], ['131232', '112332', '121332', '113232', '221331', '131322', '121233'], [0, 3, 0, 2, 1, 2, 5]]
[[11, 3, 5, 10, 6, 13, 2], ['221331', '112332', '121332', '131232', '113232', '121233', '131322'], [0, 5, 1, 1, 2, 4, 0]]
[[10, 6, 3, 5, 2, 11, 13], ['131232', '113232', '112332', '121332', '131322', '221331', '121233'], [0, 3, 0, 3, 4, 2, 5]]
[[6, 11, 13, 10, 2, 5, 3], ['113232', '221331', '121233', '131232', '131322', '121332', '112332'], [0, 5, 4, 5, 4, 2, 3]]
[[6, 10, 13, 3, 2, 11, 5], ['113232', '131232', '121233', '112332', '131322', '221331', '121332'], [0, 3, 2, 4, 4, 2, 3]]
[[3, 6, 5, 11, 2, 13, 10], ['112332', '113232', '121332', '221331', '131322', '121233', '131232'], [0, 3, 2, 1, 1, 4, 1]]
[[3, 6, 11, 13, 2, 10, 5], ['112332', '113232', '221331', '121233', '131322', '131232', '121332'], [0, 3, 1, 4, 1, 0, 5]]
[[3, 11, 10, 6, 13, 2, 5], ['112332', '221331', '131232', '113232', '121233', '131322', '121332'], [0, 5, 4, 4, 4, 2, 3]]
[[2, 5, 10, 3, 11, 13, 6], ['131322', '121332', '131232', '112332', '221331', '121233', '113232'], [0, 5, 0, 2, 4, 2, 3]]
[[2, 5, 6, 13, 3, 10, 11], ['131322', '121332', '113232', '121233', '112332', '131232', '221331'], [0, 3, 0, 3, 4, 2, 5]]
[[10, 13, 6, 3, 5, 2, 11], ['131232', '121233', '113232', '112332', '121332', '131322', '221331'], [0, 5, 0, 2, 1, 0, 5]]
[[13, 6, 11, 3, 2, 5, 10], ['121233', '113232', '221331', '112332', '131322', '121332', '131232'], [0, 3, 2, 1, 4, 2, 5]]
[[2, 11, 10, 5, 3, 13, 6], ['131322', '221331', '131232', '121332', '112332', '121233', '113232'], [0, 5, 0, 1, 4, 2, 3]]
[[10, 3, 13, 6, 5, 2, 11], ['131232', '112332', '121233', '113232', '121332', '131322', '221331'], [0, 4, 1, 2, 1, 0, 5]]
[[10, 6, 3, 11, 2, 5, 13], ['131232', '113232', '112332', '221331', '131322', '121332', '121233'], [0, 3, 0, 3, 4, 2, 5]]
[[6, 10, 3, 11, 13, 2, 5], ['113232', '131232', '112332', '221331', '121233', '131322', '121332'], [0, 3, 3, 5, 3, 0, 3]]
[[5, 13, 3, 6, 10, 2, 11], ['121332', '121233', '112332', '113232', '131232', '131322', '221331'], [0, 3, 4, 1, 4, 2, 5]]
[[11, 13, 2, 5, 10, 3, 6], ['221331', '121233', '131322', '121332', '131232', '112332', '113232'], [0, 4, 1, 1, 4, 3, 5]]
[[3, 6, 5, 2, 13, 10, 11], ['112332', '113232', '121332', '131322', '121233', '131232', '221331'], [0, 3, 2, 5, 4, 3, 4]]
[[6, 3, 13, 2, 10, 11, 5], ['113232', '112332', '121233', '131322', '131232', '221331', '121332'], [0, 3, 4, 4, 5, 2, 5]]
[[11, 13, 5, 2, 10, 3, 6], ['221331', '121233', '121332', '131322', '131232', '112332', '113232'], [0, 4, 1, 1, 4, 3, 5]]
[[3, 2, 5, 11, 10, 13, 6], ['112332', '131322', '121332', '221331', '131232', '121233', '113232'], [0, 3, 2, 1, 1, 4, 1]]
[[3, 5, 10, 13, 2, 11, 6], ['112332', '121332', '131232', '121233', '131322', '221331', '113232'], [0, 5, 4, 4, 1, 3, 1]]
[[11, 13, 5, 6, 10, 3, 2], ['221331', '121233', '121332', '113232', '131232', '112332', '131322'], [0, 0, 3, 1, 4, 3, 0]]
[[3, 13, 10, 6, 5, 2, 11], ['112332', '121233', '131232', '113232', '121332', '131322', '221331'], [0, 5, 4, 4, 3, 0, 5]]
