[[12, 9, 6, 2, 4, 5, 13], ['113322', '113223', '113232', '131322', '131223', '121332', '121233'], [0, 3, 3, 2, 1, 0, 5]]
[[12, 9, 6, 2, 4, 13, 5], ['113322', '113223', '113232', '131322', '131223', '121233', '121332'], [0, 3, 3, 2, 1, 0, 5]]
[[13, 6, 2, 12, 5, 4, 9], ['121233', '113232', '131322', '113322', '121332', '131223', '113223'], [0, 3, 0, 2, 1, 4, 0]]
[[6, 13, 9, 4, 12, 5, 2], ['113232', '121233', '113223', '131223', '113322', '121332', '131322'], [0, 3, 3, 0, 4, 2, 3]]
[[13, 6, 9, 12, 5, 2, 4], ['121233', '113232', '113223', '113322', '121332', '131322', '131223'], [0, 3, 5, 2, 1, 0, 5]]
[[9, 5, 13, 6, 4, 2, 12], ['113223', '121332', '121233', '113232', '131223', '131322', '113322'], [0, 5, 4, 5, 3, 4, 1]]
[[6, 13, 9, 2, 5, 4, 12], ['113232', '121233', '113223', '131322', '121332', '131223', '113322'], [0, 3, 3, 2, 1, 0, 3]]
[[9, 13, 4, 12, 5, 2, 6], ['113223', '121233', '131223', '113322', '121332', '131322', '113232'], [0, 3, 2, 3, 1, 4, 2]]
[[5, 9, 6, 2, 12, 4, 13], ['121332', '113223', '113232', '131322', '113322', '131223', '121233'], [0, 3, 5, 3, 2, 0, 5]]
[[5, 13, 6, 9, 4, 2, 12], ['121332', '121233', '113232', '113223', '131223', '131322', '113322'], [0, 3, 5, 2, 1, 0, 3]]
[[12, 2, 4, 13, 9, 5, 6], ['113322', '131322', '131223', '121233', '113223', '121332', '113232'], [0, 5, 2, 5, 2, 4, 1]]
[[9, 13, 12, 4, 5, 2, 6], ['113223', '121233', '113322', '131223', '121332', '131322', '113232'], [0, 3, 3, 2, 1, 4, 2]]
[[13, 5, 2, 4, 9, 6, 12], ['121233', '121332', '131322', '131223', '113223', '113232', '113322'], [0, 5, 0, 1, 4, 3, 1]]
[[9, 4, 5, 2, 13, 12, 6], ['113223', '131223', '121332', '131322', '121233', '113322', '113232'], [0, 5, 4, 4, 1, 4, 2]]
[[6, 2, 12, 13, 4, 9, 5], ['113232', '131322', '113322', '121233', '131223', '113223', '121332'], [0, 5, 3, 0, 4, 1, 3]]
[[6, 2, 4, 13, 9, 12, 5], ['113232', '131322', '131223', '121233', '113223', '113322', '121332'], [0, 3, 4, 5, 3, 1, 3]]
[[6, 4, 2, 12, 5, 13, 9], ['113232', '131223', '131322', '113322', '121332', '121233', '113223'], [0, 3, 4, 3, 5, 3, 1]]
[[12, 9, 6, 2, 4, 13, 5], ['113322', '113223', '113232', '131322', '131223', '121233', '121332'], [0, 4, 2, 4, 1, 0, 3]]
[[4, 13, 12, 5, 2, 9, 6], ['131223', '121233', '113322', '121332', '131322', '113223', '113232'], [0, 5, 5, 3, 4, 3, 2]]
[[5, 13, 9, 6, 4, 2, 12], ['121332', '121233', '113223', '113232', '131223', '131322', '113322'], [0, 5, 5, 2, 5, 2, 3]]
[[13, 5, 2, 9, 12, 6, 4], ['121233', '121332', '131322', '113223', '113322', '113232', '131223'], [0, 3, 0, 2, 5, 1, 3]]
[[5, 13, 4, 12, 6, 9, 2], ['121332', '121233', '131223', '113322', '113232', '113223', '131322'], [0, 5, 5, 1, 4, 1, 3]]
[[6, 13, 12, 4, 2, 5, 9], ['113232', '121233', '113322', '131223', '131322', '121332', '113223'], [0, 3, 3, 2, 5, 3, 2]]
[[6, 9, 12, 2, 13, 4, 5], ['113232', '113223', '113322', '131322', '121233', '131223', '121332'], [0, 4, 2, 4, 1, 0, 3]]
[[12, 13, 5, 6, 4, 2, 9], ['113322', '121233', '121332', '113232', '131223', '131322', '113223'], [0, 5, 2, 3, 5, 3, 2]]
[[5, 12, 2, 13, 6, 4, 9], ['121332', '113322', '131322', '121233', '113232', '131223', '113223'], [0, 4, 1, 3, 2, 4, 1]]
[[4, 6, 5, 2, 13, 12, 9], ['131223', '113232', '121332', '131322', '121233', '113322', '113223'], [0, 3, 0, 3, 3, 4, 0]]
[[6, 2, 13, 12, 5, 4, 9], ['113232', '131322', '121233', '113322', '121332', '131223', '113223'], [0, 3, 2, 3, 1, 4, 1]]
