[[7, 2, 4, 8, 6, 5, 13], ['112233', '131322', '131223', '121323', '113232', '121332', '121233'], [0, 5, 2, 5, 3, 2, 3]]
[[4, 13, 6, 5, 2, 8, 7], ['131223', '121233', '113232', '121332', '131322', '121323', '112233'], [0, 5, 0, 1, 4, 3, 2]]
[[7, 8, 5, 4, 2, 6, 13], ['112233', '121323', '121332', '131223', '131322', '113232', '121233'], [0, 5, 2, 4, 5, 1, 3]]
[[8, 7, 2, 5, 6, 13, 4], ['121323', '112233', '131322', '121332', '113232', '121233', '131223'], [0, 4, 1, 1, 2, 0, 3]]
[[4, 2, 6, 7, 8, 5, 13], ['131223', '131322', '113232', '112233', '121323', '121332', '121233'], [0, 3, 0, 2, 1, 0, 3]]
[[4, 5, 8, 6, 2, 13, 7], ['131223', '121332', '121323', '113232', '131322', '121233', '112233'], [0, 5, 5, 1, 4, 2, 3]]
[[8, 13, 2, 5, 6, 7, 4], ['121323', '121233', '131322', '121332', '113232', '112233', '131223'], [0, 5, 0, 3, 4, 1, 3]]
[[4, 13, 5, 8, 7, 2, 6], ['131223', '121233', '121332', '121323', '112233', '131322', '113232'], [0, 5, 0, 3, 2, 4, 2]]
[[8, 13, 2, 6, 4, 5, 7], ['121323', '121233', '131322', '113232', '131223', '121332', '112233'], [0, 5, 0, 2, 1, 4, 2]]
[[6, 8, 13, 7, 4, 2, 5], ['113232', '121323', '121233', '112233', '131223', '131322', '121332'], [0, 5, 2, 5, 3, 0, 3]]
[[8, 5, 7, 6, 2, 13, 4], ['121323', '121332', '112233', '113232', '131322', '121233', '131223'], [0, 3, 4, 1, 3, 0, 3]]
[[6, 13, 8, 2, 5, 7, 4], ['113232', '121233', '121323', '131322', '121332', '112233', '131223'], [0, 3, 4, 4, 1, 4, 2]]
[[13, 6, 2, 4, 8, 5, 7], ['121233', '113232', '131322', '131223', '121323', '121332', '112233'], [0, 4, 1, 3, 4, 2, 3]]
[[2, 8, 13, 4, 5, 6, 7], ['131322', '121323', '121233', '131223', '121332', '113232', '112233'], [0, 3, 0, 3, 3, 4, 1]]
[[7, 6, 8, 13, 5, 4, 2], ['112233', '113232', '121323', '121233', '121332', '131223', '131322'], [0, 3, 2, 4, 1, 0, 5]]
[[5, 13, 4, 7, 8, 6, 2], ['121332', '121233', '131223', '112233', '121323', '113232', '131322'], [0, 3, 0, 2, 5, 1, 3]]
[[5, 7, 13, 6, 8, 4, 2], ['121332', '112233', '121233', '113232', '121323', '131223', '131322'], [0, 4, 3, 1, 3, 0, 3]]
[[5, 7, 6, 2, 8, 13, 4], ['121332', '112233', '113232', '131322', '121323', '121233', '131223'], [0, 4, 1, 1, 3, 4, 2]]
[[5, 13, 4, 8, 7, 6, 2], ['121332', '121233', '131223', '121323', '112233', '113232', '131322'], [0, 3, 0, 1, 4, 1, 3]]
[[8, 7, 6, 2, 5, 13, 4], ['121323', '112233', '113232', '131322', '121332', '121233', '131223'], [0, 4, 1, 3, 3, 0, 3]]
[[2, 4, 7, 13, 6, 8, 5], ['131322', '131223', '112233', '121233', '113232', '121323', '121332'], [0, 3, 0, 3, 2, 0, 3]]
[[4, 2, 13, 8, 6, 7, 5], ['131223', '131322', '121233', '121323', '113232', '112233', '121332'], [0, 5, 0, 1, 3, 2, 2]]
[[8, 7, 2, 13, 5, 4, 6], ['121323', '112233', '131322', '121233', '121332', '131223', '113232'], [0, 4, 1, 3, 4, 3, 2]]
[[7, 4, 2, 13, 5, 8, 6], ['112233', '131223', '131322', '121233', '121332', '121323', '113232'], [0, 5, 4, 4, 1, 4, 2]]
[[7, 13, 6, 5, 4, 2, 8], ['112233', '121233', '113232', '121332', '131223', '131322', '121323'], [0, 3, 3, 0, 4, 2, 3]]
[[5, 13, 2, 8, 6, 7, 4], ['121332', '121233', '131322', '121323', '113232', '112233', '131223'], [0, 5, 0, 3, 2, 4, 2]]
[[6, 2, 8, 13, 7, 4, 5], ['113232', '131322', '121323', '121233', '112233', '131223', '121332'], [0, 3, 2, 5, 2, 0, 3]]
[[6, 8, 4, 13, 7, 2, 5], ['113232', '121323', '131223', '121233', '112233', '131322', '121332'], [0, 5, 4, 5, 2, 0, 3]]
[[13, 5, 7, 6, 4, 2, 8], ['121233', '121332', '112233', '113232', '131223', '131322', '121323'], [0, 3, 4, 1, 3, 0, 3]]
[[13, 7, 6, 5, 4, 8, 2], ['121233', '112233', '113232', '121332', '131223', '121323', '131322'], [0, 3, 5, 3, 3, 4, 1]]
[[6, 7, 2, 5, 13, 4, 8], ['113232', '112233', '131322', '121332', '121233', '131223', '121323'], [0, 3, 2, 5, 3, 0, 5]]
[[2, 5, 6, 7, 13, 8, 4], ['131322', '121332', '113232', '112233', '121233', '121323', '131223'], [0, 3, 0, 2, 5, 3, 2]]
[[7, 4, 2, 6, 8, 5, 13], ['112233', '131223', '131322', '113232', '121323', '121332', '121233'], [0, 3, 4, 4, 4, 2, 3]]
[[5, 2, 4, 13, 7, 8, 6], ['121332', '131322', '131223', '121233', '112233', '121323', '113232'], [0, 5, 0, 1, 4, 2, 3]]
[[7, 8, 5, 2, 13, 4, 6], ['112233', '121323', '121332', '131322', '121233', '131223', '113232'], [0, 3, 4, 5, 3, 4, 2]]
[[4, 2, 6, 7, 5, 8, 13], ['131223', '131322', '113232', '112233', '121332', '121323', '121233'], [0, 3, 0, 2, 1, 0, 3]]
[[2, 8, 7, 13, 5, 6, 4], ['131322', '121323', '112233', '121233', '121332', '113232', '131223'], [0, 3, 0, 1, 3, 4, 2]]
