[[9, 0, 12, 6, 1, 3, 8], ['113223', '112323', '113322', '113232', '212313', '112332', '121323'], [0, 4, 2, 3, 0, 1, 3]]
[[3, 9, 0, 1, 8, 12, 6], ['112332', '113223', '112323', '212313', '121323', '113322', '113232'], [0, 4, 2, 3, 5, 2, 1]]
[[3, 1, 9, 8, 0, 12, 6], ['112332', '212313', '113223', '121323', '112323', '113322', '113232'], [0, 1, 3, 2, 5, 2, 1]]
[[9, 6, 1, 3, 8, 0, 12], ['113223', '113232', '212313', '112332', '121323', '112323', '113322'], [0, 3, 3, 5, 4, 3, 0]]
[[9, 6, 1, 3, 0, 12, 8], ['113223', '113232', '212313', '112332', '112323', '113322', '121323'], [0, 3, 3, 5, 2, 4, 1]]
[[0, 8, 9, 12, 1, 6, 3], ['112323', '121323', '113223', '113322', '212313', '113232', '112332'], [0, 3, 3, 0, 5, 4, 1]]
[[8, 0, 1, 3, 6, 12, 9], ['121323', '112323', '212313', '112332', '113232', '113322', '113223'], [0, 3, 4, 1, 2, 4, 0]]
[[1, 8, 0, 6, 12, 3, 9], ['212313', '121323', '112323', '113232', '113322', '112332', '113223'], [0, 4, 2, 4, 2, 5, 0]]
[[12, 0, 6, 9, 3, 8, 1], ['113322', '112323', '113232', '113223', '112332', '121323', '212313'], [0, 3, 3, 0, 4, 3, 0]]
[[12, 0, 6, 9, 8, 3, 1], ['113322', '112323', '113232', '113223', '121323', '112332', '212313'], [0, 3, 3, 0, 3, 4, 0]]
[[6, 8, 1, 0, 9, 12, 3], ['113232', '121323', '212313', '112323', '113223', '113322', '112332'], [0, 5, 3, 4, 3, 1, 3]]
[[3, 6, 0, 8, 9, 12, 1], ['112332', '113232', '112323', '121323', '113223', '113322', '212313'], [0, 3, 3, 2, 5, 2, 0]]
[[1, 9, 6, 12, 3, 8, 0], ['212313', '113223', '113232', '113322', '112332', '121323', '112323'], [0, 0, 3, 0, 4, 1, 1]]
[[12, 6, 3, 1, 0, 9, 8], ['113322', '113232', '112332', '212313', '112323', '113223', '121323'], [0, 4, 2, 0, 5, 2, 2]]
[[3, 6, 9, 1, 8, 12, 0], ['112332', '113232', '113223', '212313', '121323', '113322', '112323'], [0, 4, 2, 3, 5, 2, 2]]
[[6, 12, 3, 1, 8, 0, 9], ['113232', '113322', '112332', '212313', '121323', '112323', '113223'], [0, 4, 2, 0, 1, 4, 1]]
[[8, 0, 9, 1, 6, 3, 12], ['121323', '112323', '113223', '212313', '113232', '112332', '113322'], [0, 3, 0, 2, 2, 4, 0]]
[[1, 8, 9, 0, 12, 3, 6], ['212313', '121323', '113223', '112323', '113322', '112332', '113232'], [0, 4, 2, 5, 2, 5, 0]]
[[12, 1, 0, 8, 6, 3, 9], ['113322', '212313', '112323', '121323', '113232', '112332', '113223'], [0, 4, 3, 0, 2, 4, 2]]
[[3, 0, 9, 12, 6, 1, 8], ['112332', '112323', '113223', '113322', '113232', '212313', '121323'], [0, 3, 3, 0, 4, 4, 5]]
[[9, 0, 12, 3, 6, 1, 8], ['113223', '112323', '113322', '112332', '113232', '212313', '121323'], [0, 4, 2, 5, 3, 1, 3]]
[[6, 8, 1, 12, 3, 0, 9], ['113232', '121323', '212313', '113322', '112332', '112323', '113223'], [0, 5, 3, 4, 2, 4, 1]]
[[8, 9, 0, 3, 1, 12, 6], ['121323', '113223', '112323', '112332', '212313', '113322', '113232'], [0, 3, 4, 1, 5, 4, 0]]
[[3, 6, 9, 1, 8, 0, 12], ['112332', '113232', '113223', '212313', '121323', '112323', '113322'], [0, 4, 2, 3, 5, 2, 2]]
[[9, 6, 1, 8, 3, 0, 12], ['113223', '113232', '212313', '121323', '112332', '112323', '113322'], [0, 3, 3, 4, 5, 3, 0]]
[[8, 1, 12, 6, 0, 9, 3], ['121323', '212313', '113322', '113232', '112323', '113223', '112332'], [0, 4, 0, 2, 5, 2, 1]]
[[9, 6, 1, 3, 0, 8, 12], ['113223', '113232', '212313', '112332', '112323', '121323', '113322'], [0, 3, 3, 5, 4, 3, 0]]
[[3, 8, 0, 12, 6, 9, 1], ['112332', '121323', '112323', '113322', '113232', '113223', '212313'], [0, 5, 3, 0, 4, 1, 4]]
[[12, 3, 6, 0, 8, 1, 9], ['113322', '112332', '113232', '112323', '121323', '212313', '113223'], [0, 4, 2, 4, 3, 5, 2]]
[[8, 0, 6, 9, 1, 12, 3], ['121323', '112323', '113232', '113223', '212313', '113322', '112332'], [0, 4, 1, 2, 3, 3, 1]]
[[1, 12, 9, 6, 3, 0, 8], ['212313', '113322', '113223', '113232', '112332', '112323', '121323'], [0, 1, 3, 0, 3, 0, 3]]
[[1, 9, 6, 12, 0, 8, 3], ['212313', '113223', '113232', '113322', '112323', '121323', '112332'], [0, 0, 3, 0, 3, 5, 1]]
[[3, 12, 0, 1, 9, 8, 6], ['112332', '113322', '112323', '212313', '113223', '121323', '113232'], [0, 4, 2, 3, 5, 2, 3]]
[[3, 8, 1, 0, 9, 6, 12], ['112332', '121323', '212313', '112323', '113223', '113232', '113322'], [0, 3, 0, 3, 5, 1, 3]]
[[6, 1, 8, 12, 0, 3, 9], ['113232', '212313', '121323', '113322', '112323', '112332', '113223'], [0, 1, 4, 4, 4, 2, 1]]
