[[8, 1, 12, 2, 10, 7, 0], ['121323', '212313', '113322', '131322', '131232', '112233', '112323'], [0, 4, 0, 1, 4, 1, 3]]
[[10, 2, 7, 0, 8, 1, 12], ['131232', '131322', '112233', '112323', '121323', '212313', '113322'], [0, 5, 0, 2, 1, 2, 2]]
[[8, 0, 10, 12, 1, 2, 7], ['121323', '112323', '131232', '113322', '212313', '131322', '112233'], [0, 4, 1, 2, 3, 3, 2]]
[[10, 1, 2, 0, 7, 8, 12], ['131232', '212313', '131322', '112323', '112233', '121323', '113322'], [0, 4, 5, 1, 3, 2, 3]]
[[2, 12, 8, 7, 10, 1, 0], ['131322', '113322', '121323', '112233', '131232', '212313', '112323'], [0, 4, 1, 2, 1, 5, 2]]
[[10, 12, 1, 8, 7, 0, 2], ['131232', '113322', '212313', '121323', '112233', '112323', '131322'], [0, 4, 5, 1, 3, 2, 2]]
[[12, 2, 8, 1, 0, 7, 10], ['113322', '131322', '121323', '212313', '112323', '112233', '131232'], [0, 5, 4, 0, 5, 1, 3]]
[[1, 12, 2, 10, 0, 7, 8], ['212313', '113322', '131322', '131232', '112323', '112233', '121323'], [0, 1, 4, 4, 5, 0, 3]]
[[7, 12, 10, 1, 2, 0, 8], ['112233', '113322', '131232', '212313', '131322', '112323', '121323'], [0, 3, 4, 3, 5, 2, 1]]
[[7, 10, 2, 12, 1, 8, 0], ['112233', '131232', '131322', '113322', '212313', '121323', '112323'], [0, 5, 2, 5, 2, 4, 1]]
[[1, 12, 2, 0, 8, 10, 7], ['212313', '113322', '131322', '112323', '121323', '131232', '112233'], [0, 1, 4, 3, 5, 1, 2]]
[[1, 2, 0, 10, 7, 8, 12], ['212313', '131322', '112323', '131232', '112233', '121323', '113322'], [0, 2, 3, 0, 4, 5, 0]]
[[2, 1, 10, 0, 8, 7, 12], ['131322', '212313', '131232', '112323', '121323', '112233', '113322'], [0, 4, 0, 2, 5, 1, 3]]
[[0, 1, 7, 12, 8, 2, 10], ['112323', '212313', '112233', '113322', '121323', '131322', '131232'], [0, 4, 3, 0, 3, 4, 2]]
[[7, 0, 1, 10, 12, 8, 2], ['112233', '112323', '212313', '131232', '113322', '121323', '131322'], [0, 3, 0, 4, 5, 2, 5]]
[[12, 7, 10, 1, 8, 2, 0], ['113322', '112233', '131232', '212313', '121323', '131322', '112323'], [0, 3, 2, 0, 5, 3, 0]]
[[12, 10, 7, 0, 2, 8, 1], ['113322', '131232', '112233', '112323', '131322', '121323', '212313'], [0, 3, 3, 0, 3, 0, 4]]
[[0, 12, 10, 1, 8, 7, 2], ['112323', '113322', '131232', '212313', '121323', '112233', '131322'], [0, 3, 4, 3, 5, 1, 5]]
