[[8, 2, 9, 1, 3, 0, 11], ['121323', '131322', '113223', '212313', '112332', '112323', '221331'], [0, 5, 0, 2, 4, 1, 2]]
[[9, 2, 8, 3, 0, 1, 11], ['113223', '131322', '121323', '112332', '112323', '212313', '221331'], [0, 5, 4, 5, 4, 1, 2]]
[[2, 8, 3, 9, 0, 11, 1], ['131322', '121323', '112332', '113223', '112323', '221331', '212313'], [0, 5, 0, 2, 5, 5, 4]]
[[2, 1, 0, 3, 11, 8, 9], ['131322', '212313', '112323', '112332', '221331', '121323', '113223'], [0, 4, 5, 2, 4, 3, 2]]
[[9, 8, 2, 11, 1, 0, 3], ['113223', '121323', '131322', '221331', '212313', '112323', '112332'], [0, 3, 4, 4, 0, 3, 1]]
[[8, 11, 0, 9, 1, 2, 3], ['121323', '221331', '112323', '113223', '212313', '131322', '112332'], [0, 2, 0, 2, 3, 3, 1]]
[[8, 3, 1, 2, 0, 11, 9], ['121323', '112332', '212313', '131322', '112323', '221331', '113223'], [0, 4, 2, 1, 3, 5, 3]]
[[11, 0, 8, 3, 1, 2, 9], ['221331', '112323', '121323', '112332', '212313', '131322', '113223'], [0, 5, 3, 1, 5, 0, 4]]
[[8, 9, 1, 3, 0, 2, 11], ['121323', '113223', '212313', '112332', '112323', '131322', '221331'], [0, 3, 4, 1, 3, 3, 1]]
[[0, 9, 1, 3, 8, 11, 2], ['112323', '113223', '212313', '112332', '121323', '221331', '131322'], [0, 3, 0, 3, 5, 5, 5]]
[[11, 1, 3, 9, 2, 0, 8], ['221331', '212313', '112332', '113223', '131322', '112323', '121323'], [0, 5, 1, 2, 1, 4, 4]]
[[3, 1, 2, 8, 11, 0, 9], ['112332', '212313', '131322', '121323', '221331', '112323', '113223'], [0, 1, 4, 5, 3, 4, 1]]
[[2, 0, 1, 3, 11, 8, 9], ['131322', '112323', '212313', '112332', '221331', '121323', '113223'], [0, 4, 5, 2, 4, 3, 2]]
[[8, 9, 2, 1, 3, 0, 11], ['121323', '113223', '131322', '212313', '112332', '112323', '221331'], [0, 4, 1, 2, 4, 1, 2]]
[[3, 2, 11, 9, 0, 8, 1], ['112332', '131322', '221331', '113223', '112323', '121323', '212313'], [0, 3, 1, 5, 3, 2, 4]]
