[[11, 1, 2, 0, 10, 9, 8], ['221331', '212313', '131322', '112323', '131232', '113223', '121323'], [0, 5, 1, 2, 1, 4, 4]]
[[9, 8, 2, 11, 10, 0, 1], ['113223', '121323', '131322', '221331', '131232', '112323', '212313'], [0, 3, 4, 4, 5, 1, 1]]
[[9, 0, 10, 2, 8, 1, 11], ['113223', '112323', '131232', '131322', '121323', '212313', '221331'], [0, 3, 2, 4, 1, 5, 1]]
[[11, 0, 8, 9, 2, 1, 10], ['221331', '112323', '121323', '113223', '131322', '212313', '131232'], [0, 1, 0, 2, 1, 2, 0]]
[[2, 1, 0, 8, 11, 10, 9], ['131322', '212313', '112323', '121323', '221331', '131232', '113223'], [0, 4, 5, 1, 3, 4, 2]]
[[2, 0, 1, 8, 11, 10, 9], ['131322', '112323', '212313', '121323', '221331', '131232', '113223'], [0, 4, 5, 1, 3, 4, 2]]
[[11, 0, 8, 2, 1, 10, 9], ['221331', '112323', '121323', '131322', '212313', '131232', '113223'], [0, 1, 0, 1, 5, 0, 4]]
[[11, 8, 10, 2, 9, 1, 0], ['221331', '121323', '131232', '131322', '113223', '212313', '112323'], [0, 4, 1, 1, 2, 2, 5]]
[[11, 0, 1, 2, 8, 9, 10], ['221331', '112323', '212313', '131322', '121323', '113223', '131232'], [0, 5, 2, 1, 3, 4, 0]]
[[0, 9, 2, 1, 10, 11, 8], ['112323', '113223', '131322', '212313', '131232', '221331', '121323'], [0, 3, 4, 3, 1, 0, 1]]
[[0, 10, 2, 9, 11, 8, 1], ['112323', '131232', '131322', '113223', '221331', '121323', '212313'], [0, 5, 2, 4, 3, 0, 1]]
[[9, 11, 8, 10, 2, 1, 0], ['113223', '221331', '121323', '131232', '131322', '212313', '112323'], [0, 2, 4, 5, 4, 1, 3]]
[[11, 10, 2, 0, 8, 1, 9], ['221331', '131232', '131322', '112323', '121323', '212313', '113223'], [0, 0, 1, 2, 5, 4, 4]]
[[0, 11, 2, 1, 10, 8, 9], ['112323', '221331', '131322', '212313', '131232', '121323', '113223'], [0, 2, 4, 3, 1, 0, 3]]
[[10, 0, 9, 8, 1, 2, 11], ['131232', '112323', '113223', '121323', '212313', '131322', '221331'], [0, 4, 1, 1, 2, 0, 5]]
[[10, 9, 8, 11, 0, 2, 1], ['131232', '113223', '121323', '221331', '112323', '131322', '212313'], [0, 4, 1, 0, 2, 0, 4]]
[[10, 11, 0, 8, 9, 2, 1], ['131232', '221331', '112323', '121323', '113223', '131322', '212313'], [0, 5, 5, 1, 4, 2, 4]]
[[1, 9, 2, 10, 11, 8, 0], ['212313', '113223', '131322', '131232', '221331', '121323', '112323'], [0, 0, 4, 4, 4, 1, 1]]
[[9, 11, 2, 8, 1, 10, 0], ['113223', '221331', '131322', '121323', '212313', '131232', '112323'], [0, 2, 2, 4, 0, 2, 3]]
[[0, 8, 9, 2, 1, 11, 10], ['112323', '121323', '113223', '131322', '212313', '221331', '131232'], [0, 3, 3, 0, 5, 0, 2]]
[[2, 9, 1, 8, 11, 10, 0], ['131322', '113223', '212313', '121323', '221331', '131232', '112323'], [0, 4, 5, 1, 3, 4, 2]]
[[1, 8, 2, 10, 9, 0, 11], ['212313', '121323', '131322', '131232', '113223', '112323', '221331'], [0, 1, 4, 4, 5, 0, 2]]
[[9, 2, 1, 8, 10, 0, 11], ['113223', '131322', '212313', '121323', '131232', '112323', '221331'], [0, 3, 3, 4, 5, 1, 2]]
[[9, 8, 11, 10, 2, 1, 0], ['113223', '121323', '221331', '131232', '131322', '212313', '112323'], [0, 3, 4, 5, 4, 1, 3]]
[[11, 0, 10, 9, 2, 1, 8], ['221331', '112323', '131232', '113223', '131322', '212313', '121323'], [0, 5, 1, 2, 1, 2, 4]]
[[11, 10, 1, 2, 0, 8, 9], ['221331', '131232', '212313', '131322', '112323', '121323', '113223'], [0, 0, 2, 1, 3, 2, 4]]
[[9, 8, 11, 2, 1, 10, 0], ['113223', '121323', '221331', '131322', '212313', '131232', '112323'], [0, 3, 4, 4, 0, 2, 3]]
[[11, 10, 1, 8, 0, 2, 9], ['221331', '131232', '212313', '121323', '112323', '131322', '113223'], [0, 0, 2, 3, 3, 2, 4]]
[[2, 9, 8, 1, 0, 11, 10], ['131322', '113223', '121323', '212313', '112323', '221331', '131232'], [0, 4, 1, 2, 3, 5, 3]]
[[11, 2, 8, 9, 0, 10, 1], ['221331', '131322', '121323', '113223', '112323', '131232', '212313'], [0, 1, 0, 2, 5, 3, 5]]
[[11, 8, 9, 0, 2, 1, 10], ['221331', '121323', '113223', '112323', '131322', '212313', '131232'], [0, 1, 0, 2, 1, 2, 0]]
[[10, 11, 9, 0, 1, 8, 2], ['131232', '221331', '113223', '112323', '212313', '121323', '131322'], [0, 5, 4, 1, 2, 4, 2]]
[[9, 2, 10, 8, 1, 0, 11], ['113223', '131322', '131232', '121323', '212313', '112323', '221331'], [0, 5, 2, 4, 0, 1, 2]]
[[0, 2, 10, 9, 1, 8, 11], ['112323', '131322', '131232', '113223', '212313', '121323', '221331'], [0, 3, 4, 5, 5, 0, 2]]
[[8, 10, 9, 1, 2, 11, 0], ['121323', '131232', '113223', '212313', '131322', '221331', '112323'], [0, 5, 0, 2, 3, 0, 1]]
[[0, 10, 9, 11, 2, 8, 1], ['112323', '131232', '113223', '221331', '131322', '121323', '212313'], [0, 5, 3, 2, 3, 0, 1]]
[[11, 0, 1, 10, 2, 9, 8], ['221331', '112323', '212313', '131232', '131322', '113223', '121323'], [0, 5, 2, 1, 3, 4, 4]]
[[8, 1, 2, 9, 11, 10, 0], ['121323', '212313', '131322', '113223', '221331', '131232', '112323'], [0, 4, 0, 2, 4, 2, 3]]
[[11, 0, 8, 2, 1, 9, 10], ['221331', '112323', '121323', '131322', '212313', '113223', '131232'], [0, 1, 0, 1, 5, 4, 0]]
[[9, 8, 10, 1, 2, 11, 0], ['113223', '121323', '131232', '212313', '131322', '221331', '112323'], [0, 3, 2, 0, 5, 5, 3]]
[[8, 1, 9, 10, 2, 11, 0], ['121323', '212313', '113223', '131232', '131322', '221331', '112323'], [0, 4, 5, 1, 3, 0, 1]]
[[2, 8, 1, 9, 11, 10, 0], ['131322', '121323', '212313', '113223', '221331', '131232', '112323'], [0, 5, 1, 1, 3, 4, 2]]
[[0, 9, 1, 10, 8, 11, 2], ['112323', '113223', '212313', '131232', '121323', '221331', '131322'], [0, 3, 0, 4, 5, 5, 5]]
[[11, 0, 2, 1, 10, 8, 9], ['221331', '112323', '131322', '212313', '131232', '121323', '113223'], [0, 5, 1, 2, 4, 2, 4]]
[[8, 9, 0, 10, 2, 11, 1], ['121323', '113223', '112323', '131232', '131322', '221331', '212313'], [0, 3, 0, 1, 3, 0, 3]]
[[9, 10, 1, 11, 8, 2, 0], ['113223', '131232', '212313', '221331', '121323', '131322', '112323'], [0, 5, 0, 4, 1, 4, 1]]
[[9, 1, 0, 10, 2, 11, 8], ['113223', '212313', '112323', '131232', '131322', '221331', '121323'], [0, 4, 3, 2, 5, 5, 3]]
[[1, 10, 9, 2, 0, 8, 11], ['212313', '131232', '113223', '131322', '112323', '121323', '221331'], [0, 2, 3, 0, 3, 5, 1]]
[[1, 8, 0, 10, 11, 2, 9], ['212313', '121323', '112323', '131232', '221331', '131322', '113223'], [0, 4, 2, 4, 4, 5, 0]]
[[11, 0, 1, 10, 8, 2, 9], ['221331', '112323', '212313', '131232', '121323', '131322', '113223'], [0, 5, 2, 1, 3, 0, 4]]
[[8, 0, 1, 2, 10, 11, 9], ['121323', '112323', '212313', '131322', '131232', '221331', '113223'], [0, 4, 2, 1, 4, 5, 3]]
[[9, 11, 10, 0, 2, 1, 8], ['113223', '221331', '131232', '112323', '131322', '212313', '121323'], [0, 2, 2, 4, 4, 1, 3]]
[[9, 8, 0, 2, 1, 10, 11], ['113223', '121323', '112323', '131322', '212313', '131232', '221331'], [0, 5, 3, 2, 0, 2, 2]]
[[10, 2, 9, 0, 8, 11, 1], ['131232', '131322', '113223', '112323', '121323', '221331', '212313'], [0, 3, 4, 1, 4, 2, 4]]
[[10, 0, 11, 9, 1, 2, 8], ['131232', '112323', '221331', '113223', '212313', '131322', '121323'], [0, 3, 5, 1, 2, 0, 5]]
[[9, 8, 11, 2, 10, 0, 1], ['113223', '121323', '221331', '131322', '131232', '112323', '212313'], [0, 3, 4, 4, 5, 1, 1]]
[[11, 0, 10, 8, 1, 2, 9], ['221331', '112323', '131232', '121323', '212313', '131322', '113223'], [0, 5, 1, 3, 5, 0, 4]]
[[11, 8, 9, 1, 2, 0, 10], ['221331', '121323', '113223', '212313', '131322', '112323', '131232'], [0, 1, 0, 2, 3, 4, 0]]
[[8, 9, 0, 10, 2, 1, 11], ['121323', '113223', '112323', '131232', '131322', '212313', '221331'], [0, 3, 0, 1, 3, 5, 1]]
[[1, 8, 2, 9, 10, 0, 11], ['212313', '121323', '131322', '113223', '131232', '112323', '221331'], [0, 1, 4, 5, 4, 0, 2]]
[[8, 1, 2, 9, 10, 11, 0], ['121323', '212313', '131322', '113223', '131232', '221331', '112323'], [0, 4, 0, 2, 1, 0, 1]]
[[11, 8, 10, 2, 1, 9, 0], ['221331', '121323', '131232', '131322', '212313', '113223', '112323'], [0, 4, 1, 1, 5, 4, 5]]
[[1, 2, 10, 0, 11, 8, 9], ['212313', '131322', '131232', '112323', '221331', '121323', '113223'], [0, 2, 4, 3, 4, 1, 0]]
[[8, 9, 0, 10, 1, 11, 2], ['121323', '113223', '112323', '131232', '212313', '221331', '131322'], [0, 3, 0, 1, 5, 0, 1]]
[[11, 8, 0, 10, 1, 2, 9], ['221331', '121323', '112323', '131232', '212313', '131322', '113223'], [0, 1, 0, 1, 5, 0, 4]]
[[1, 10, 2, 0, 11, 8, 9], ['212313', '131232', '131322', '112323', '221331', '121323', '113223'], [0, 2, 4, 3, 4, 1, 0]]
[[2, 11, 10, 1, 0, 9, 8], ['131322', '221331', '131232', '212313', '112323', '113223', '121323'], [0, 5, 0, 2, 3, 2, 2]]
[[8, 1, 2, 10, 0, 11, 9], ['121323', '212313', '131322', '131232', '112323', '221331', '113223'], [0, 4, 0, 1, 3, 5, 3]]
[[9, 10, 2, 0, 11, 8, 1], ['113223', '131232', '131322', '112323', '221331', '121323', '212313'], [0, 5, 2, 4, 0, 0, 1]]
[[2, 0, 8, 10, 11, 1, 9], ['131322', '112323', '121323', '131232', '221331', '212313', '113223'], [0, 4, 1, 3, 3, 5, 2]]
[[1, 2, 9, 8, 11, 10, 0], ['212313', '131322', '113223', '121323', '221331', '131232', '112323'], [0, 1, 3, 2, 4, 5, 1]]
[[2, 9, 8, 0, 11, 1, 10], ['131322', '113223', '121323', '112323', '221331', '212313', '131232'], [0, 4, 1, 2, 4, 1, 3]]
[[11, 10, 9, 1, 2, 8, 0], ['221331', '131232', '113223', '212313', '131322', '121323', '112323'], [0, 2, 0, 2, 3, 4, 5]]
