[[4, 8, 7, 1, 9, 3, 0], ['131223', '121323', '112233', '212313', '113223', '112332', '112323'], [0, 3, 0, 2, 3, 1, 3]]
[[0, 8, 4, 7, 9, 1, 3], ['112323', '121323', '131223', '112233', '113223', '212313', '112332'], [0, 3, 2, 4, 2, 5, 1]]
[[0, 3, 9, 7, 1, 8, 4], ['112323', '112332', '113223', '112233', '212313', '121323', '131223'], [0, 4, 2, 4, 5, 0, 3]]
[[1, 9, 4, 0, 7, 8, 3], ['212313', '113223', '131223', '112323', '112233', '121323', '112332'], [0, 1, 4, 3, 5, 1, 2]]
[[1, 7, 3, 4, 8, 0, 9], ['212313', '112233', '112332', '131223', '121323', '112323', '113223'], [0, 5, 2, 4, 5, 0, 3]]
[[8, 4, 9, 0, 7, 3, 1], ['121323', '131223', '113223', '112323', '112233', '112332', '212313'], [0, 5, 0, 2, 5, 1, 1]]
[[3, 8, 4, 9, 1, 7, 0], ['112332', '121323', '131223', '113223', '212313', '112233', '112323'], [0, 5, 4, 5, 5, 4, 2]]
[[1, 9, 4, 7, 8, 0, 3], ['212313', '113223', '131223', '112233', '121323', '112323', '112332'], [0, 0, 2, 4, 3, 5, 1]]
[[3, 9, 7, 0, 4, 8, 1], ['112332', '113223', '112233', '112323', '131223', '121323', '212313'], [0, 4, 2, 3, 5, 2, 4]]
[[0, 3, 8, 1, 9, 7, 4], ['112323', '112332', '121323', '212313', '113223', '112233', '131223'], [0, 3, 2, 3, 5, 1, 5]]
[[7, 3, 0, 1, 9, 8, 4], ['112233', '112332', '112323', '212313', '113223', '121323', '131223'], [0, 3, 3, 1, 4, 2, 5]]
[[8, 1, 7, 9, 3, 4, 0], ['121323', '212313', '112233', '113223', '112332', '131223', '112323'], [0, 4, 4, 1, 3, 2, 3]]
[[7, 4, 9, 1, 0, 8, 3], ['112233', '131223', '113223', '212313', '112323', '121323', '112332'], [0, 3, 3, 1, 2, 4, 2]]
[[0, 4, 1, 8, 7, 9, 3], ['112323', '131223', '212313', '121323', '112233', '113223', '112332'], [0, 5, 0, 5, 4, 2, 1]]
[[0, 8, 1, 4, 7, 9, 3], ['112323', '121323', '212313', '131223', '112233', '113223', '112332'], [0, 5, 3, 4, 5, 3, 2]]
[[4, 7, 8, 1, 9, 0, 3], ['131223', '112233', '121323', '212313', '113223', '112323', '112332'], [0, 4, 1, 2, 3, 3, 1]]
[[0, 8, 4, 9, 1, 3, 7], ['112323', '121323', '131223', '113223', '212313', '112332', '112233'], [0, 3, 2, 5, 5, 4, 2]]
[[0, 7, 1, 9, 3, 4, 8], ['112323', '112233', '212313', '113223', '112332', '131223', '121323'], [0, 3, 0, 5, 4, 3, 1]]
[[7, 4, 1, 3, 8, 9, 0], ['112233', '131223', '212313', '112332', '121323', '113223', '112323'], [0, 5, 0, 3, 1, 4, 1]]
[[8, 0, 9, 3, 1, 7, 4], ['121323', '112323', '113223', '112332', '212313', '112233', '131223'], [0, 3, 0, 2, 3, 1, 5]]
[[8, 1, 4, 3, 0, 7, 9], ['121323', '212313', '131223', '112332', '112323', '112233', '113223'], [0, 4, 5, 1, 3, 1, 3]]
[[1, 4, 3, 8, 9, 0, 7], ['212313', '131223', '112332', '121323', '113223', '112323', '112233'], [0, 1, 3, 2, 5, 0, 3]]
[[0, 7, 9, 4, 8, 1, 3], ['112323', '112233', '113223', '131223', '121323', '212313', '112332'], [0, 4, 2, 5, 3, 5, 1]]
[[4, 1, 3, 8, 9, 7, 0], ['131223', '212313', '112332', '121323', '113223', '112233', '112323'], [0, 4, 0, 3, 3, 2, 1]]
[[7, 4, 1, 8, 9, 0, 3], ['112233', '131223', '212313', '121323', '113223', '112323', '112332'], [0, 3, 0, 5, 4, 2, 2]]
[[8, 4, 7, 0, 1, 9, 3], ['121323', '131223', '112233', '112323', '212313', '113223', '112332'], [0, 5, 5, 2, 3, 2, 1]]
[[0, 7, 9, 8, 3, 4, 1], ['112323', '112233', '113223', '121323', '112332', '131223', '212313'], [0, 4, 2, 5, 3, 2, 1]]
[[3, 9, 4, 0, 7, 1, 8], ['112332', '113223', '131223', '112323', '112233', '212313', '121323'], [0, 3, 2, 5, 4, 4, 5]]
[[4, 3, 9, 1, 7, 8, 0], ['131223', '112332', '113223', '212313', '112233', '121323', '112323'], [0, 4, 1, 2, 2, 0, 3]]
[[1, 8, 7, 9, 0, 3, 4], ['212313', '121323', '112233', '113223', '112323', '112332', '131223'], [0, 4, 2, 5, 3, 0, 5]]
[[4, 0, 9, 3, 8, 1, 7], ['131223', '112323', '113223', '112332', '121323', '212313', '112233'], [0, 4, 1, 2, 1, 5, 2]]
[[4, 1, 0, 8, 7, 9, 3], ['131223', '212313', '112323', '121323', '112233', '113223', '112332'], [0, 4, 5, 1, 3, 2, 1]]
[[0, 1, 4, 9, 8, 3, 7], ['112323', '212313', '131223', '113223', '121323', '112332', '112233'], [0, 4, 4, 5, 3, 4, 2]]
[[8, 0, 3, 9, 4, 7, 1], ['121323', '112323', '112332', '113223', '131223', '112233', '212313'], [0, 4, 1, 2, 5, 1, 1]]
[[8, 3, 1, 9, 7, 4, 0], ['121323', '112332', '212313', '113223', '112233', '131223', '112323'], [0, 4, 2, 2, 5, 3, 1]]
[[1, 4, 0, 8, 7, 3, 9], ['212313', '131223', '112323', '121323', '112233', '112332', '113223'], [0, 0, 2, 5, 4, 0, 3]]
[[9, 7, 8, 1, 3, 0, 4], ['113223', '112233', '121323', '212313', '112332', '112323', '131223'], [0, 3, 4, 0, 5, 1, 5]]
[[0, 4, 9, 8, 7, 3, 1], ['112323', '131223', '113223', '121323', '112233', '112332', '212313'], [0, 5, 3, 2, 5, 1, 1]]
[[8, 0, 3, 9, 1, 7, 4], ['121323', '112323', '112332', '113223', '212313', '112233', '131223'], [0, 4, 1, 2, 3, 1, 3]]
[[4, 0, 8, 7, 3, 1, 9], ['131223', '112323', '121323', '112233', '112332', '212313', '113223'], [0, 4, 1, 2, 5, 1, 3]]
[[7, 0, 1, 3, 8, 4, 9], ['112233', '112323', '212313', '112332', '121323', '131223', '113223'], [0, 3, 0, 3, 1, 4, 0]]
[[0, 1, 4, 3, 8, 9, 7], ['112323', '212313', '131223', '112332', '121323', '113223', '112233'], [0, 4, 4, 3, 5, 2, 2]]
[[4, 8, 7, 1, 9, 0, 3], ['131223', '121323', '112233', '212313', '113223', '112323', '112332'], [0, 3, 0, 2, 3, 3, 1]]
[[3, 1, 4, 7, 8, 0, 9], ['112332', '212313', '131223', '112233', '121323', '112323', '113223'], [0, 1, 2, 4, 3, 4, 1]]
[[1, 4, 9, 3, 8, 7, 0], ['212313', '131223', '113223', '112332', '121323', '112233', '112323'], [0, 0, 2, 3, 5, 0, 3]]
[[8, 1, 9, 4, 3, 7, 0], ['121323', '212313', '113223', '131223', '112332', '112233', '112323'], [0, 4, 5, 1, 3, 1, 3]]
[[3, 0, 1, 4, 9, 8, 7], ['112332', '112323', '212313', '131223', '113223', '121323', '112233'], [0, 3, 0, 5, 2, 4, 0]]
[[3, 7, 1, 0, 4, 9, 8], ['112332', '112233', '212313', '112323', '131223', '113223', '121323'], [0, 3, 0, 3, 5, 1, 5]]
[[7, 3, 9, 8, 1, 4, 0], ['112233', '112332', '113223', '121323', '212313', '131223', '112323'], [0, 4, 2, 5, 2, 0, 3]]
[[4, 3, 9, 0, 8, 1, 7], ['131223', '112332', '113223', '112323', '121323', '212313', '112233'], [0, 4, 1, 2, 1, 5, 2]]
[[1, 8, 3, 7, 9, 0, 4], ['212313', '121323', '112332', '112233', '113223', '112323', '131223'], [0, 4, 2, 3, 5, 0, 5]]
[[8, 4, 1, 0, 7, 9, 3], ['121323', '131223', '212313', '112323', '112233', '113223', '112332'], [0, 5, 4, 1, 4, 2, 1]]
[[0, 3, 9, 1, 8, 7, 4], ['112323', '112332', '113223', '212313', '121323', '112233', '131223'], [0, 4, 2, 3, 5, 1, 3]]
[[1, 4, 7, 9, 3, 8, 0], ['212313', '131223', '112233', '113223', '112332', '121323', '112323'], [0, 0, 2, 5, 4, 1, 1]]
[[9, 7, 8, 3, 0, 1, 4], ['113223', '112233', '121323', '112332', '112323', '212313', '131223'], [0, 3, 4, 5, 4, 1, 5]]
[[8, 4, 9, 3, 1, 7, 0], ['121323', '131223', '113223', '112332', '212313', '112233', '112323'], [0, 5, 0, 2, 3, 1, 3]]
[[7, 3, 4, 0, 8, 1, 9], ['112233', '112332', '131223', '112323', '121323', '212313', '113223'], [0, 3, 4, 3, 1, 2, 0]]
[[0, 1, 9, 8, 7, 4, 3], ['112323', '212313', '113223', '121323', '112233', '131223', '112332'], [0, 1, 3, 2, 5, 3, 2]]
[[4, 0, 3, 7, 1, 9, 8], ['131223', '112323', '112332', '112233', '212313', '113223', '121323'], [0, 3, 5, 2, 0, 3, 1]]
[[8, 1, 4, 3, 0, 9, 7], ['121323', '212313', '131223', '112332', '112323', '113223', '112233'], [0, 4, 5, 1, 3, 2, 2]]
[[9, 4, 1, 3, 7, 8, 0], ['113223', '131223', '212313', '112332', '112233', '121323', '112323'], [0, 5, 0, 4, 2, 0, 3]]
[[1, 9, 4, 7, 3, 8, 0], ['212313', '113223', '131223', '112233', '112332', '121323', '112323'], [0, 0, 2, 4, 4, 1, 1]]
[[1, 0, 8, 4, 9, 3, 7], ['212313', '112323', '121323', '131223', '113223', '112332', '112233'], [0, 1, 4, 4, 5, 0, 3]]
[[4, 3, 1, 8, 9, 7, 0], ['131223', '112332', '212313', '121323', '113223', '112233', '112323'], [0, 4, 5, 1, 4, 1, 3]]
[[0, 1, 8, 9, 3, 4, 7], ['112323', '212313', '121323', '113223', '112332', '131223', '112233'], [0, 1, 4, 4, 3, 2, 3]]
[[8, 1, 7, 3, 0, 4, 9], ['121323', '212313', '112233', '112332', '112323', '131223', '113223'], [0, 4, 4, 1, 3, 2, 3]]
[[4, 8, 3, 1, 9, 0, 7], ['131223', '121323', '112332', '212313', '113223', '112323', '112233'], [0, 3, 5, 2, 3, 3, 2]]
[[0, 1, 4, 3, 9, 7, 8], ['112323', '212313', '131223', '112332', '113223', '112233', '121323'], [0, 4, 4, 3, 5, 1, 3]]
[[0, 7, 9, 4, 3, 1, 8], ['112323', '112233', '113223', '131223', '112332', '212313', '121323'], [0, 4, 2, 5, 4, 1, 3]]
[[4, 1, 9, 7, 8, 3, 0], ['131223', '212313', '113223', '112233', '121323', '112332', '112323'], [0, 4, 4, 1, 4, 1, 3]]
[[8, 0, 3, 9, 4, 1, 7], ['121323', '112323', '112332', '113223', '131223', '212313', '112233'], [0, 4, 1, 2, 1, 5, 2]]
[[3, 8, 1, 7, 4, 0, 9], ['112332', '121323', '212313', '112233', '131223', '112323', '113223'], [0, 5, 3, 3, 5, 2, 1]]
[[3, 7, 4, 9, 0, 1, 8], ['112332', '112233', '131223', '113223', '112323', '212313', '121323'], [0, 3, 2, 5, 3, 4, 5]]
