[[3, 4, 1, 0, 2, 8, 9], ['112332', '131223', '212313', '112323', '131322', '121323', '113223'], [0, 3, 0, 3, 1, 4, 1]]
[[8, 1, 9, 0, 4, 2, 3], ['121323', '212313', '113223', '112323', '131223', '131322', '112332'], [0, 1, 0, 2, 1, 4, 2]]
[[8, 0, 9, 3, 4, 2, 1], ['121323', '112323', '113223', '112332', '131223', '131322', '212313'], [0, 3, 0, 2, 1, 4, 3]]
[[3, 8, 4, 9, 0, 2, 1], ['112332', '121323', '131223', '113223', '112323', '131322', '212313'], [0, 5, 4, 5, 3, 2, 4]]
[[1, 2, 4, 0, 8, 3, 9], ['212313', '131322', '131223', '112323', '121323', '112332', '113223'], [0, 1, 2, 3, 5, 0, 3]]
[[8, 4, 9, 0, 1, 2, 3], ['121323', '131223', '113223', '112323', '212313', '131322', '112332'], [0, 5, 0, 2, 3, 3, 1]]
[[9, 0, 1, 3, 4, 2, 8], ['113223', '112323', '212313', '112332', '131223', '131322', '121323'], [0, 3, 0, 4, 3, 4, 1]]
[[0, 3, 8, 1, 4, 2, 9], ['112323', '112332', '121323', '212313', '131223', '131322', '113223'], [0, 3, 2, 3, 1, 4, 0]]
[[0, 8, 2, 4, 1, 9, 3], ['112323', '121323', '131322', '131223', '212313', '113223', '112332'], [0, 3, 2, 4, 3, 2, 1]]
[[3, 9, 2, 0, 4, 1, 8], ['112332', '113223', '131322', '112323', '131223', '212313', '121323'], [0, 3, 4, 3, 5, 4, 5]]
[[9, 0, 2, 8, 3, 4, 1], ['113223', '112323', '131322', '121323', '112332', '131223', '212313'], [0, 3, 2, 4, 5, 3, 3]]
[[1, 2, 8, 9, 0, 3, 4], ['212313', '131322', '121323', '113223', '112323', '112332', '131223'], [0, 2, 2, 5, 3, 0, 5]]
[[1, 9, 2, 8, 3, 0, 4], ['212313', '113223', '131322', '121323', '112332', '112323', '131223'], [0, 0, 4, 5, 3, 0, 3]]
[[3, 1, 2, 4, 8, 0, 9], ['112332', '212313', '131322', '131223', '121323', '112323', '113223'], [0, 1, 4, 5, 3, 4, 1]]
[[3, 8, 4, 0, 9, 2, 1], ['112332', '121323', '131223', '112323', '113223', '131322', '212313'], [0, 5, 4, 3, 5, 2, 4]]
[[4, 1, 2, 3, 9, 0, 8], ['131223', '212313', '131322', '112332', '113223', '112323', '121323'], [0, 4, 5, 1, 3, 1, 3]]
[[4, 1, 2, 9, 8, 0, 3], ['131223', '212313', '131322', '113223', '121323', '112323', '112332'], [0, 4, 5, 1, 4, 3, 1]]
[[2, 9, 3, 1, 0, 4, 8], ['131322', '113223', '112332', '212313', '112323', '131223', '121323'], [0, 3, 5, 2, 3, 2, 5]]
